centre 	 rate 
307.5 	 0.16717113554477692 
312.5 	 0.1556185781955719 
317.5 	 0.14353099465370178 
322.5 	 0.14052380621433258 
327.5 	 0.14772874116897583 
332.5 	 0.13268114626407623 
337.5 	 0.12920144200325012 
342.5 	 0.12241476029157639 
347.5 	 0.11969230324029922 
352.5 	 0.11940135806798935 
357.5 	 0.11137424409389496 
362.5 	 0.11218338459730148 
367.5 	 0.10496550798416138 
372.5 	 0.0999586433172226 
377.5 	 0.09972451627254486 
382.5 	 0.10087772458791733 
387.5 	 0.09285970777273178 
392.5 	 0.092710942029953 
397.5 	 0.08898450434207916 
402.5 	 0.08907826244831085 
407.5 	 0.09327109903097153 
412.5 	 0.08542373776435852 
417.5 	 0.08746574819087982 
422.5 	 0.0864701122045517 
427.5 	 0.08644768595695496 
432.5 	 0.08839482069015503 
437.5 	 0.08219107240438461 
442.5 	 0.07841387391090393 
447.5 	 0.08316496014595032 
452.5 	 0.07439208775758743 
457.5 	 0.07675700634717941 
462.5 	 0.075551837682724 
467.5 	 0.07628686726093292 
472.5 	 0.07065427303314209 
477.5 	 0.06874952465295792 
482.5 	 0.06908539682626724 
487.5 	 0.06383775919675827 
492.5 	 0.07580281049013138 
497.5 	 0.06807886809110641 
502.5 	 0.0683218464255333 
507.5 	 0.06788598001003265 
512.5 	 0.06470103561878204 
517.5 	 0.056223269551992416 
522.5 	 0.059677284210920334 
527.5 	 0.06134827807545662 
532.5 	 0.054213136434555054 
537.5 	 0.046023230999708176 
542.5 	 0.05499383434653282 
547.5 	 0.053795088082551956 
552.5 	 0.05122324079275131 
557.5 	 0.04275709018111229 
562.5 	 0.045706942677497864 
567.5 	 0.043851763010025024 
572.5 	 0.0415317565202713 
577.5 	 0.037829212844371796 
582.5 	 0.03572181612253189 
587.5 	 0.02590566873550415 
592.5 	 0.03134175390005112 
597.5 	 0.02423536218702793 
602.5 	 0.024480659514665604 
607.5 	 0.02134258672595024 
612.5 	 0.017988210543990135 
617.5 	 0.013846063055098057 
622.5 	 0.018148770555853844 
627.5 	 0.014400736428797245 
632.5 	 0.014741397462785244 
637.5 	 0.014970403164625168 
642.5 	 0.011044077575206757 
647.5 	 0.00833477545529604 
652.5 	 0.010061697103083134 
657.5 	 0.006377669982612133 
662.5 	 0.005808969493955374 
667.5 	 0.004212189931422472 
672.5 	 0.005253076087683439 
677.5 	 0.0038058480713516474 
682.5 	 0.004205604549497366 
687.5 	 0.005612559616565704 
692.5 	 0.0028481041081249714 
697.5 	 0.0028604709077626467 
702.5 	 0.0009169934201054275 
707.5 	 0.002926275599747896 
712.5 	 0.0019150942098349333 
717.5 	 0.0015977048315107822 
722.5 	 0.001630785409361124 
727.5 	 0.0025698731187731028 
732.5 	 0.0013524094829335809 
737.5 	 0.002192483516409993 
742.5 	 0.0007337920251302421 
747.5 	 0.0018660806817933917 
752.5 	 0.0013254900695756078 
757.5 	 0.0006616981117986143 
762.5 	 0.0013354900293052197 
767.5 	 0.0009069934021681547 
772.5 	 0.0007428054814226925 
777.5 	 0.0018560807220637798 
782.5 	 0.0016007854137569666 
787.5 	 0.0016728793270885944 
792.5 	 0.0011101947166025639 
797.5 	 0.0017649735091254115 
802.5 	 0.0010211813496425748 
807.5 	 0.0013354901457205415 
812.5 	 0.001580785377882421 
817.5 	 0.00125339615624398 
822.5 	 0.0009490873198956251 
827.5 	 0.0006316981161944568 
832.5 	 0.0006816980894654989 
837.5 	 0.001100194756872952 
842.5 	 0.0009269933798350394 
847.5 	 0.0018560807220637798 
852.5 	 0.0009069934021681547 
857.5 	 0.0016007854137569666 
862.5 	 0.0004684966988861561 
867.5 	 0.00020320137264207006 
872.5 	 0.0004684966988861561 
877.5 	 0.0007237920071929693 
882.5 	 0.0014075840590521693 
887.5 	 0.00026529532624408603 
892.5 	 0.0010901947971433401 
897.5 	 0.0005505906883627176 
902.5 	 0.001541772042401135 
907.5 	 0.0003764027205761522 
912.5 	 0.0013454901054501534 
917.5 	 0.0008548993500880897 
922.5 	 0.0002752953441813588 
927.5 	 0.001479678088799119 
932.5 	 0.0003964027273468673 
937.5 	 0.0007137919892556965 
942.5 	 0.0009169934201054275 
947.5 	 0.0007137919892556965 
952.5 	 0.0010601948015391827 
957.5 	 0.0013875840231776237 
962.5 	 1.9999999494757503e-05 
967.5 	 0.0008769934065639973 
972.5 	 0.0009590874542482197 
977.5 	 0.00044849669211544096 
982.5 	 0.0009690874139778316 
987.5 	 0.0003764027205761522 
992.5 	 0.0008969933842308819 
997.5 	 0.0009490874363109469 
1002.5 	 0.0013354901457205415 
1007.5 	 0.0002552953374106437 
1012.5 	 0.0008148993947543204 
1017.5 	 0.0009590874542482197 
1022.5 	 0.000621698098257184 
1027.5 	 0.0010411813855171204 
1032.5 	 0.0002552953374106437 
1037.5 	 0.001580785377882421 
1042.5 	 0.00026529532624408603 
1047.5 	 0.0 
1052.5 	 0.0009260068763978779 
1057.5 	 0.0 
1062.5 	 0.0012443826999515295 
1067.5 	 0.00043849670328199863 
1072.5 	 0.0007037920295260847 
1077.5 	 0.0009590873378328979 
1082.5 	 0.0005596040864475071 
1087.5 	 0.000621698098257184 
1092.5 	 0.0010601948015391827 
1097.5 	 0.0006937920115888119 
