centre 	 rate 
312.5 	 0.1285262554883957 
317.5 	 0.1261775642633438 
322.5 	 0.12102072685956955 
327.5 	 0.11329858005046844 
332.5 	 0.11330494284629822 
337.5 	 0.11201979219913483 
342.5 	 0.10793683677911758 
347.5 	 0.10022474825382233 
352.5 	 0.10063471645116806 
357.5 	 0.10647984594106674 
362.5 	 0.09594795107841492 
367.5 	 0.10108038038015366 
372.5 	 0.09922601282596588 
377.5 	 0.09822069853544235 
382.5 	 0.09618599712848663 
387.5 	 0.09023488312959671 
392.5 	 0.09251242130994797 
397.5 	 0.08850857615470886 
402.5 	 0.08619193732738495 
407.5 	 0.08850032091140747 
412.5 	 0.08130261301994324 
417.5 	 0.08442415297031403 
422.5 	 0.07529425621032715 
427.5 	 0.0742245465517044 
432.5 	 0.084224633872509 
437.5 	 0.0771406888961792 
442.5 	 0.07766266912221909 
447.5 	 0.07851187884807587 
452.5 	 0.06676746904850006 
457.5 	 0.06622631102800369 
462.5 	 0.07051926106214523 
467.5 	 0.06587519496679306 
472.5 	 0.05064857006072998 
477.5 	 0.06164466589689255 
482.5 	 0.06115806847810745 
487.5 	 0.055552639067173004 
492.5 	 0.049916572868824005 
497.5 	 0.05346277356147766 
502.5 	 0.04585391655564308 
507.5 	 0.043573979288339615 
512.5 	 0.040286846458911896 
517.5 	 0.02973145619034767 
522.5 	 0.03508152440190315 
527.5 	 0.027814989909529686 
532.5 	 0.027232686057686806 
537.5 	 0.019827166572213173 
542.5 	 0.017017489299178123 
547.5 	 0.019621385261416435 
552.5 	 0.016881097108125687 
557.5 	 0.015435188077390194 
562.5 	 0.016534751281142235 
567.5 	 0.010192805901169777 
572.5 	 0.0099515775218606 
577.5 	 0.009675294160842896 
582.5 	 0.006447312887758017 
587.5 	 0.005383492447435856 
592.5 	 0.005263076163828373 
597.5 	 0.0046207476407289505 
602.5 	 0.006273900158703327 
607.5 	 0.003653003368526697 
612.5 	 0.003838928649201989 
617.5 	 0.001038100803270936 
622.5 	 0.0033747723791748285 
627.5 	 0.0019150942098349333 
632.5 	 0.0020462016109377146 
637.5 	 0.0023966715671122074 
642.5 	 0.002148295287042856 
647.5 	 0.0016918928595259786 
652.5 	 0.0016107853734865785 
657.5 	 0.0018660806817933917 
662.5 	 0.0013254900695756078 
667.5 	 0.0009169934201054275 
672.5 	 0.0013554900651797652 
677.5 	 0.0006316981161944568 
682.5 	 0.002598885912448168 
687.5 	 0.0016007854137569666 
692.5 	 0.0016728793270885944 
697.5 	 0.0018139868043363094 
702.5 	 0.0020823627710342407 
707.5 	 0.0002752953441813588 
712.5 	 0.00193718820810318 
717.5 	 0.0012633962323889136 
722.5 	 0.0008769934065639973 
727.5 	 0.0013975839829072356 
732.5 	 0.0006816980894654989 
737.5 	 0.0011301947524771094 
742.5 	 0.0016007854137569666 
747.5 	 0.0014075840590521693 
752.5 	 0.0016207854496315122 
757.5 	 0.001100194756872952 
762.5 	 0.00020320137264207006 
767.5 	 0.0004684966988861561 
772.5 	 0.0009790874319151044 
777.5 	 0.001162288710474968 
782.5 	 0.0005105906748212874 
787.5 	 0.0011101948330178857 
792.5 	 0.0012964766938239336 
797.5 	 0.0008869934245012701 
802.5 	 0.0013554900651797652 
807.5 	 0.0008648993680253625 
812.5 	 0.0005305906524881721 
817.5 	 0.001427583978511393 
822.5 	 0.0006316981161944568 
827.5 	 0.0009690874139778316 
832.5 	 0.0009169934201054275 
837.5 	 0.0006316981161944568 
842.5 	 0.0018260807264596224 
847.5 	 0.00020320137264207006 
852.5 	 0.0009490874363109469 
857.5 	 0.0008869934245012701 
862.5 	 0.0007237920071929693 
867.5 	 0.0008869934245012701 
872.5 	 0.0007137919892556965 
877.5 	 0.0011322887148708105 
882.5 	 0.0013354901457205415 
887.5 	 0.00043849670328199863 
892.5 	 0.0010701947612687945 
897.5 	 0.0005205906927585602 
902.5 	 0.001152288750745356 
907.5 	 0.0007658860413357615 
912.5 	 0.001580785377882421 
917.5 	 0.00026529532624408603 
922.5 	 0.00018320136587135494 
927.5 	 0.0007428054814226925 
932.5 	 0.0005305906524881721 
937.5 	 0.0008969933842308819 
942.5 	 0.0009590874542482197 
947.5 	 0.0009590873378328979 
952.5 	 0.0005596040864475071 
957.5 	 0.0008048993768170476 
962.5 	 0.0008769934065639973 
967.5 	 0.0013975839829072356 
972.5 	 0.0006937920115888119 
977.5 	 0.0005496040685102344 
982.5 	 0.00044849669211544096 
987.5 	 0.00018320136587135494 
992.5 	 0.0 
997.5 	 0.0003664027317427099 
1002.5 	 0.0006937920115888119 
1007.5 	 0.0008869934245012701 
1012.5 	 0.0021203896030783653 
1017.5 	 0.0008769934065639973 
1022.5 	 0.0005496040685102344 
1027.5 	 0.0008769934065639973 
1032.5 	 0.00043849670328199863 
1037.5 	 0.0009490874363109469 
1042.5 	 0.0007328054634854198 
1047.5 	 0.0010601948015391827 
1052.5 	 0.0012043827446177602 
1057.5 	 0.0008769934065639973 
1062.5 	 0.00018320136587135494 
1067.5 	 0.0007658860413357615 
1072.5 	 0.0010211813496425748 
1077.5 	 0.0009490874363109469 
1082.5 	 0.000621698098257184 
1087.5 	 0.00018320136587135494 
1092.5 	 0.0008048993768170476 
1097.5 	 0.00043849670328199863 
