centre 	 rate 
312.5 	 0.19901005923748016 
317.5 	 0.19077083468437195 
322.5 	 0.176008403301239 
327.5 	 0.17390042543411255 
332.5 	 0.16666537523269653 
337.5 	 0.15918315947055817 
342.5 	 0.15428371727466583 
347.5 	 0.14674197137355804 
352.5 	 0.15087775886058807 
357.5 	 0.13625986874103546 
362.5 	 0.13331444561481476 
367.5 	 0.13827398419380188 
372.5 	 0.12407305091619492 
377.5 	 0.12869560718536377 
382.5 	 0.12448497116565704 
387.5 	 0.11954602599143982 
392.5 	 0.12284431606531143 
397.5 	 0.11177346855401993 
402.5 	 0.10836070775985718 
407.5 	 0.11311933398246765 
412.5 	 0.09975943714380264 
417.5 	 0.10330513119697571 
422.5 	 0.10126877576112747 
427.5 	 0.09276829659938812 
432.5 	 0.09016981720924377 
437.5 	 0.08752397447824478 
442.5 	 0.08621586114168167 
447.5 	 0.09103323519229889 
452.5 	 0.0848490372300148 
457.5 	 0.08404698967933655 
462.5 	 0.08600512146949768 
467.5 	 0.06637344509363174 
472.5 	 0.07464747130870819 
477.5 	 0.07424020022153854 
482.5 	 0.06358823925256729 
487.5 	 0.05807027965784073 
492.5 	 0.06434033066034317 
497.5 	 0.06269560754299164 
502.5 	 0.05865631252527237 
507.5 	 0.05166732892394066 
512.5 	 0.05469052866101265 
517.5 	 0.05003729462623596 
522.5 	 0.045237962156534195 
527.5 	 0.04101070761680603 
532.5 	 0.03256881982088089 
537.5 	 0.035225238651037216 
542.5 	 0.030563728883862495 
547.5 	 0.02871694788336754 
552.5 	 0.0209959764033556 
557.5 	 0.020206067711114883 
562.5 	 0.019644461572170258 
567.5 	 0.018354065716266632 
572.5 	 0.018355270847678185 
577.5 	 0.017337283119559288 
582.5 	 0.01241533737629652 
587.5 	 0.009767702780663967 
592.5 	 0.012165610678493977 
597.5 	 0.007654702290892601 
602.5 	 0.0068279532715678215 
607.5 	 0.00657019903883338 
612.5 	 0.005852841306477785 
617.5 	 0.005762007553130388 
622.5 	 0.006954256910830736 
627.5 	 0.0035349028185009956 
632.5 	 0.003274068236351013 
637.5 	 0.0022786916233599186 
642.5 	 0.0038505843840539455 
647.5 	 0.0023086913861334324 
652.5 	 0.00279829534702003 
657.5 	 0.0034319667611271143 
662.5 	 0.002065611071884632 
667.5 	 0.002842483576387167 
672.5 	 0.0020496780052781105 
677.5 	 0.002266597468405962 
682.5 	 0.001529087545350194 
687.5 	 0.001750194700434804 
692.5 	 0.0016822887118905783 
697.5 	 0.0013781008310616016 
702.5 	 0.0026024836115539074 
707.5 	 0.00186078529804945 
712.5 	 0.002408174565061927 
717.5 	 0.0018586914520710707 
722.5 	 0.002402362646535039 
727.5 	 0.000695295340847224 
732.5 	 0.002257188083603978 
737.5 	 0.0016233962960541248 
742.5 	 0.0011969933984801173 
747.5 	 0.0017675840063020587 
752.5 	 0.0011716980952769518 
757.5 	 0.0013601947575807571 
762.5 	 0.0017275840509682894 
767.5 	 0.001790785463526845 
772.5 	 0.0017554902005940676 
777.5 	 0.0014001948293298483 
782.5 	 0.000848496682010591 
787.5 	 0.0009784967405721545 
792.5 	 0.0009784967405721545 
797.5 	 0.001534382812678814 
802.5 	 0.001013792003504932 
807.5 	 0.001420194748789072 
812.5 	 0.0011558861006051302 
817.5 	 0.0016296780668199062 
822.5 	 0.0012469934299588203 
827.5 	 0.0016433962155133486 
832.5 	 0.00046320134424604475 
837.5 	 0.0019949735142290592 
842.5 	 0.0005764027591794729 
847.5 	 0.0008437919896095991 
852.5 	 0.0012069933582097292 
857.5 	 0.0010537919588387012 
862.5 	 0.0012801948469132185 
867.5 	 0.0015575840370729566 
872.5 	 0.00037320138653740287 
877.5 	 0.001637584064155817 
882.5 	 0.0006184966769069433 
887.5 	 0.001219087396748364 
892.5 	 0.0007716980762779713 
897.5 	 0.000953792012296617 
902.5 	 0.0015275840414687991 
907.5 	 0.0013201948022469878 
912.5 	 0.0005384967080317438 
917.5 	 0.0010269933845847845 
922.5 	 0.0009637920302338898 
927.5 	 0.0009369933977723122 
932.5 	 0.0010611813049763441 
937.5 	 0.0015575840370729566 
942.5 	 0.00027320138178765774 
947.5 	 0.0004152953333687037 
952.5 	 0.001026006881147623 
957.5 	 0.00030529533978551626 
962.5 	 0.0012222887016832829 
967.5 	 0.0010490873828530312 
972.5 	 0.0008158860146068037 
977.5 	 0.0008428054861724377 
982.5 	 0.0006916981074027717 
987.5 	 0.0008448993903584778 
992.5 	 0.0007737920386716723 
997.5 	 0.0012822886928915977 
1002.5 	 0.0009369933977723122 
1007.5 	 0.00043849670328199863 
1012.5 	 0.0004564027185551822 
1017.5 	 3.9999998989515007e-05 
1022.5 	 3.9999998989515007e-05 
1027.5 	 0.0009369933977723122 
1032.5 	 0.0003964027273468673 
1037.5 	 0.0008969933842308819 
1042.5 	 0.0019571881275624037 
1047.5 	 0.0010601948015391827 
1052.5 	 0.0003664027317427099 
1057.5 	 0.001315490109845996 
1062.5 	 0.0002752953441813588 
1067.5 	 0.0008969933842308819 
1072.5 	 0.0005496040685102344 
1077.5 	 0.0015707854181528091 
1082.5 	 0.0008969933842308819 
1087.5 	 0.0007137919892556965 
1092.5 	 0.00020320137264207006 
1097.5 	 0.0007858860190026462 
