pulsearea weight xerror yerror
1225.0 472.0 5.0 21.72556098240043
1235.0 465.0 5.0 21.563858652847824
1245.0 481.0 5.0 21.93171219946131
1255.0 507.0 5.0 22.516660498395403
1265.0 449.0 5.0 21.18962010041709
1275.0 466.0 5.0 21.587033144922902
1285.0 505.0 5.0 22.47220505424423
1295.0 528.0 5.0 22.978250586152114
1305.0 474.0 5.0 21.77154105707724
1315.0 521.0 5.0 22.825424421026653
1325.0 485.0 5.0 22.02271554554524
1335.0 497.0 5.0 22.293496809607955
1345.0 522.0 5.0 22.847319317591726
1355.0 534.0 5.0 23.108440016582687
1365.0 520.0 5.0 22.80350850198276
1375.0 514.0 5.0 22.67156809750927
1385.0 497.0 5.0 22.293496809607955
1395.0 488.0 5.0 22.090722034374522
1405.0 489.0 5.0 22.11334438749598
1415.0 495.0 5.0 22.24859546128699
1425.0 415.0 5.0 20.37154878746336
1435.0 487.0 5.0 22.06807649071391
1445.0 441.0 5.0 21.0
1455.0 444.0 5.0 21.071307505705477
1465.0 464.0 5.0 21.540659228538015
1475.0 433.0 5.0 20.808652046684813
1485.0 429.0 5.0 20.71231517720798
1495.0 425.0 5.0 20.615528128088304
1505.0 421.0 5.0 20.518284528683193
1515.0 454.0 5.0 21.307275752662516
1525.0 426.0 5.0 20.639767440550294
1535.0 415.0 5.0 20.37154878746336
1545.0 414.0 5.0 20.346989949375804
1555.0 423.0 5.0 20.566963801203133
1565.0 451.0 5.0 21.236760581595302
1575.0 414.0 5.0 20.346989949375804
1585.0 394.0 5.0 19.849433241279208
1595.0 379.0 5.0 19.467922333931785
1605.0 329.0 5.0 18.138357147217054
1615.0 260.0 5.0 16.1245154965971
1625.0 264.0 5.0 16.24807680927192
1635.0 226.0 5.0 15.033296378372908
1645.0 200.0 5.0 14.142135623730951
1655.0 185.0 5.0 13.601470508735444
1665.0 149.0 5.0 12.206555615733702
1675.0 130.0 5.0 11.40175425099138
1685.0 115.0 5.0 10.723805294763608
1695.0 89.0 5.0 9.433981132056603
1705.0 92.0 5.0 9.591663046625438
1715.0 55.0 5.0 7.416198487095663
1725.0 63.0 5.0 7.937253933193772
1735.0 51.0 5.0 7.14142842854285
1745.0 37.0 5.0 6.082762530298219
1755.0 40.0 5.0 6.324555320336759
1765.0 27.0 5.0 5.196152422706632
1775.0 18.0 5.0 4.242640687119285
1785.0 16.0 5.0 4.0
1795.0 12.0 5.0 3.4641016151377544
1805.0 14.0 5.0 3.7416573867739413
1815.0 10.0 5.0 3.1622776601683795
1825.0 12.0 5.0 3.4641016151377544
1835.0 12.0 5.0 3.4641016151377544
1845.0 9.0 5.0 3.0
1855.0 7.0 5.0 2.6457513110645907
1865.0 12.0 5.0 3.4641016151377544
1875.0 8.0 5.0 2.8284271247461903
1885.0 5.0 5.0 2.23606797749979
1895.0 6.0 5.0 2.449489742783178
1905.0 2.0 5.0 1.4142135623730951
1915.0 5.0 5.0 2.23606797749979
1925.0 6.0 5.0 2.449489742783178
1935.0 6.0 5.0 2.449489742783178
1945.0 1.0 5.0 1.0
1955.0 10.0 5.0 3.1622776601683795
1965.0 7.0 5.0 2.6457513110645907
1975.0 2.0 5.0 1.4142135623730951
1985.0 7.0 5.0 2.6457513110645907
1995.0 2.0 5.0 1.4142135623730951
2005.0 0.0 5.0 0.0
2015.0 3.0 5.0 1.7320508075688774
2025.0 5.0 5.0 2.23606797749979
2035.0 2.0 5.0 1.4142135623730951
2045.0 3.0 5.0 1.7320508075688772
2055.0 2.0 5.0 1.4142135623730951
2065.0 2.0 5.0 1.4142135623730951
2075.0 4.0 5.0 2.0
2085.0 5.0 5.0 2.23606797749979
2095.0 1.0 5.0 1.0
2105.0 2.0 5.0 1.4142135623730951
2115.0 4.0 5.0 2.0
2125.0 1.0 5.0 1.0
2135.0 5.0 5.0 2.23606797749979
2145.0 5.0 5.0 2.23606797749979
2155.0 0.0 5.0 0.0
2165.0 0.0 5.0 0.0
2175.0 2.0 5.0 1.4142135623730951
2185.0 2.0 5.0 1.4142135623730951
2195.0 2.0 5.0 1.4142135623730951
2205.0 3.0 5.0 1.7320508075688772
2215.0 5.0 5.0 2.23606797749979
2225.0 1.0 5.0 1.0
2235.0 0.0 5.0 0.0
2245.0 0.0 5.0 0.0
2255.0 4.0 5.0 2.0
2265.0 3.0 5.0 1.7320508075688772
2275.0 0.0 5.0 0.0
2285.0 4.0 5.0 2.0
2295.0 3.0 5.0 1.7320508075688772
2305.0 2.0 5.0 1.4142135623730951
2315.0 2.0 5.0 1.4142135623730951
2325.0 2.0 5.0 1.4142135623730951
2335.0 0.0 5.0 0.0
2345.0 2.0 5.0 1.4142135623730951
2355.0 0.0 5.0 0.0
2365.0 2.0 5.0 1.4142135623730951
2375.0 2.0 5.0 1.4142135623730951
2385.0 0.0 5.0 0.0
2395.0 1.0 5.0 1.0
2405.0 0.0 5.0 0.0
2415.0 0.0 5.0 0.0
2425.0 1.0 5.0 1.0
2435.0 3.0 5.0 1.7320508075688772
2445.0 5.0 5.0 2.23606797749979
2455.0 1.0 5.0 1.0
2465.0 0.0 5.0 0.0
2475.0 1.0 5.0 1.0
2485.0 1.0 5.0 1.0
2495.0 3.0 5.0 1.7320508075688772
2505.0 1.0 5.0 1.0
2515.0 1.0 5.0 1.0
2525.0 0.0 5.0 0.0
2535.0 3.0 5.0 1.7320508075688772
2545.0 3.0 5.0 1.7320508075688774
2555.0 1.0 5.0 1.0
2565.0 2.0 5.0 1.4142135623730951
2575.0 3.0 5.0 1.7320508075688772
2585.0 0.0 5.0 0.0
2595.0 3.0 5.0 1.7320508075688772
2605.0 1.0 5.0 1.0
2615.0 1.0 5.0 1.0
2625.0 2.0 5.0 1.4142135623730951
2635.0 0.0 5.0 0.0
2645.0 1.0 5.0 1.0
2655.0 1.0 5.0 1.0
2665.0 2.0 5.0 1.4142135623730951
2675.0 2.0 5.0 1.4142135623730951
2685.0 2.0 5.0 1.4142135623730951
2695.0 0.0 5.0 0.0
2705.0 2.0 5.0 1.4142135623730951
2715.0 1.0 5.0 1.0
2725.0 0.0 5.0 0.0
2735.0 1.0 5.0 1.0
2745.0 0.0 5.0 0.0
2755.0 1.0 5.0 1.0
2765.0 1.0 5.0 1.0
2775.0 3.0 5.0 1.7320508075688774
2785.0 0.0 5.0 0.0
2795.0 2.0 5.0 1.4142135623730951
2805.0 3.0 5.0 1.7320508075688772
2815.0 1.0 5.0 1.0
2825.0 3.0 5.0 1.7320508075688772
2835.0 4.0 5.0 2.0
2845.0 2.0 5.0 1.4142135623730951
2855.0 1.0 5.0 1.0
2865.0 1.0 5.0 1.0
2875.0 1.0 5.0 1.0
2885.0 0.0 5.0 0.0
2895.0 2.0 5.0 1.4142135623730951
2905.0 1.0 5.0 1.0
2915.0 1.0 5.0 1.0
2925.0 1.0 5.0 1.0
2935.0 1.0 5.0 1.0
2945.0 3.0 5.0 1.7320508075688774
2955.0 1.0 5.0 1.0
2965.0 1.0 5.0 1.0
2975.0 0.0 5.0 0.0
2985.0 0.0 5.0 0.0
2995.0 0.0 5.0 0.0
3005.0 0.0 5.0 0.0
3015.0 0.0 5.0 0.0
3025.0 1.0 5.0 1.0
3035.0 0.0 5.0 0.0
3045.0 1.0 5.0 1.0
3055.0 1.0 5.0 1.0
3065.0 0.0 5.0 0.0
3075.0 0.0 5.0 0.0
3085.0 2.0 5.0 1.4142135623730951
3095.0 2.0 5.0 1.4142135623730951
3105.0 1.0 5.0 1.0
3115.0 0.0 5.0 0.0
3125.0 1.0 5.0 1.0
3135.0 0.0 5.0 0.0
3145.0 2.0 5.0 1.4142135623730951
3155.0 0.0 5.0 0.0
3165.0 0.0 5.0 0.0
3175.0 0.0 5.0 0.0
3185.0 0.0 5.0 0.0
3195.0 0.0 5.0 0.0
3205.0 0.0 5.0 0.0
3215.0 0.0 5.0 0.0
3225.0 0.0 5.0 0.0
3235.0 1.0 5.0 1.0
3245.0 0.0 5.0 0.0
3255.0 1.0 5.0 1.0
3265.0 0.0 5.0 0.0
3275.0 0.0 5.0 0.0
3285.0 0.0 5.0 0.0
3295.0 0.0 5.0 0.0
3305.0 0.0 5.0 0.0
3315.0 2.0 5.0 1.4142135623730951
3325.0 0.0 5.0 0.0
3335.0 0.0 5.0 0.0
3345.0 0.0 5.0 0.0
3355.0 0.0 5.0 0.0
3365.0 0.0 5.0 0.0
3375.0 0.0 5.0 0.0
3385.0 0.0 5.0 0.0
3395.0 1.0 5.0 1.0
3405.0 0.0 5.0 0.0
3415.0 0.0 5.0 0.0
3425.0 0.0 5.0 0.0
3435.0 0.0 5.0 0.0
3445.0 0.0 5.0 0.0
3455.0 0.0 5.0 0.0
3465.0 0.0 5.0 0.0
3475.0 0.0 5.0 0.0
3485.0 0.0 5.0 0.0
3495.0 0.0 5.0 0.0
3505.0 1.0 5.0 1.0
3515.0 0.0 5.0 0.0
3525.0 1.0 5.0 1.0
3535.0 0.0 5.0 0.0
3545.0 0.0 5.0 0.0
3555.0 0.0 5.0 0.0
3565.0 1.0 5.0 1.0
3575.0 0.0 5.0 0.0
3585.0 0.0 5.0 0.0
3595.0 0.0 5.0 0.0
3605.0 0.0 5.0 0.0
3615.0 0.0 5.0 0.0
3625.0 0.0 5.0 0.0
3635.0 0.0 5.0 0.0
3645.0 0.0 5.0 0.0
3655.0 0.0 5.0 0.0
3665.0 0.0 5.0 0.0
3675.0 0.0 5.0 0.0
3685.0 0.0 5.0 0.0
3695.0 0.0 5.0 0.0
3705.0 0.0 5.0 0.0
3715.0 0.0 5.0 0.0
3725.0 0.0 5.0 0.0
3735.0 0.0 5.0 0.0
3745.0 0.0 5.0 0.0
3755.0 0.0 5.0 0.0
3765.0 0.0 5.0 0.0
3775.0 0.0 5.0 0.0
3785.0 0.0 5.0 0.0
3795.0 0.0 5.0 0.0
3805.0 0.0 5.0 0.0
3815.0 0.0 5.0 0.0
3825.0 0.0 5.0 0.0
3835.0 1.0 5.0 1.0
3845.0 0.0 5.0 0.0
3855.0 0.0 5.0 0.0
3865.0 0.0 5.0 0.0
3875.0 0.0 5.0 0.0
3885.0 0.0 5.0 0.0
3895.0 0.0 5.0 0.0
3905.0 0.0 5.0 0.0
3915.0 0.0 5.0 0.0
3925.0 0.0 5.0 0.0
3935.0 0.0 5.0 0.0
3945.0 0.0 5.0 0.0
3955.0 0.0 5.0 0.0
3965.0 0.0 5.0 0.0
3975.0 0.0 5.0 0.0
3985.0 0.0 5.0 0.0
3995.0 0.0 5.0 0.0
4005.0 4.0 5.0 2.0
