time weight xerror yerror
0.8 0.42633928571428575 800.0 0.015424414019068362
2.4 0.5853794642857144 800.0 0.01807381109453309
4.0 0.7583705357142858 800.0 0.0205717729812129
5.6 0.9213169642857143 800.0 0.022674385774453177
7.2 0.9715401785714286 800.0 0.023284203175251192
8.8 0.9804687499999999 800.0 0.02339095079814139
10.4 1.0 800.0 0.0236227795630767
12.0 0.9866071428571428 800.0 0.023464058082174822
13.6 0.9458705357142856 800.0 0.022974541127498777
15.2 0.9252232142857143 800.0 0.02272240298158743
16.8 0.9107142857142858 800.0 0.022543537808843925
18.4 0.8666294642857142 800.0 0.021991138945578158
20.0 0.8320312500000001 800.0 0.021547694839629265
21.6 0.7734375 800.0 0.020775123291279337
23.2 0.8191964285714286 800.0 0.021380852746281268
24.8 0.7756696428571429 800.0 0.020805080225789342
26.4 0.7126116071428572 800.0 0.01994148257277415
28.0 0.6875 800.0 0.01958697407900027
29.6 0.6244419642857143 800.0 0.018667107905890323
31.2 0.5597098214285714 800.0 0.017673088863965535
32.8 0.6099330357142857 800.0 0.018448967918322033
34.4 0.5943080357142857 800.0 0.018211125973304376
36.0 0.5200892857142857 800.0 0.01703609098490374
37.6 0.5184151785714285 800.0 0.01700865028362519
39.2 0.5111607142857143 800.0 0.016889225391095487
40.8 0.47823660714285715 800.0 0.01633625130391121
42.4 0.4375 800.0 0.015625
44.0 0.4581473214285714 800.0 0.015989451765507146
45.6 0.43470982142857145 800.0 0.015575095688563462
47.2 0.3950892857142857 800.0 0.014848364615680882
48.8 0.40122767857142855 800.0 0.01496326749753563
50.4 0.3878348214285714 800.0 0.01471141331078579
52.0 0.37332589285714285 800.0 0.014433612897742814
53.6 0.33370535714285715 800.0 0.013646226853390049
55.2 0.31361607142857145 800.0 0.013229095525814395
56.8 0.3046875 800.0 0.013039421256191877
58.4 0.3203125 800.0 0.013369585436061317
60.0 0.2728794642857143 800.0 0.012340035930522311
61.6 0.29464285714285715 800.0 0.012822684478879529
63.2 0.27511160714285715 800.0 0.012390403633467922
64.8 0.2767857142857143 800.0 0.012428045452745584
66.4 0.2544642857142857 800.0 0.011916381977713518
68.0 0.2734375 800.0 0.012352647110032733
69.6 0.23270089285714285 800.0 0.011395411750369495
71.2 0.203125 800.0 0.010646642872956982
72.8 0.23604910714285715 800.0 0.01147710033549282
74.4 0.21986607142857142 800.0 0.011076692656963844
76.0 0.22042410714285712 800.0 0.011090740465598098
77.6 0.19140625 800.0 0.010334966058846057
79.2 0.18805803571428573 800.0 0.01024417396801664
80.8 0.18694196428571427 800.0 0.01021373059024728
82.4 0.18136160714285715 800.0 0.010060131906986576
84.0 0.17131696428571427 800.0 0.009777575595946
85.6 0.18694196428571427 800.0 0.01021373059024728
87.2 0.16517857142857145 800.0 0.00960080944982436
88.8 0.16294642857142855 800.0 0.009535718465756174
90.4 0.15848214285714288 800.0 0.009404185014705758
92.0 0.18638392857142858 800.0 0.010198474822822023
93.6 0.14955357142857142 800.0 0.009135438361464788
95.2 0.15848214285714288 800.0 0.009404185014705756
96.8 0.14564732142857142 800.0 0.00901534286908678
98.4 0.14453125 800.0 0.008980734899236096
100.0 0.12667410714285715 800.0 0.008407655788682682
101.6 0.13392857142857142 800.0 0.008645052112070128
103.2 0.12723214285714285 800.0 0.00842615450365039
104.8 0.1328125 800.0 0.008608955703427183
106.4 0.13504464285714288 800.0 0.00868099842974556
108.0 0.12667410714285712 800.0 0.008407655788682682
109.6 0.12723214285714285 800.0 0.00842615450365039
111.2 0.11104910714285715 800.0 0.007872062488652838
112.8 0.10267857142857142 800.0 0.007569564713309451
114.4 0.11551339285714285 800.0 0.008028735809117275
116.0 0.09933035714285714 800.0 0.007445125035784785
117.6 0.10993303571428571 800.0 0.007832404490858372
119.2 0.09375 800.0 0.007232969529473059
120.8 0.09598214285714285 800.0 0.007318569781587055
122.4 0.11997767857142856 800.0 0.008182409764852221
124.0 0.09486607142857142 800.0 0.0072758955415208135
125.6 0.07533482142857144 800.0 0.006483789084052596
127.2 0.07421874999999999 800.0 0.006435581805061829
128.8 0.08035714285714285 800.0 0.00669642857142857
130.4 0.07979910714285715 800.0 0.006673136575391405
132.0 0.08872767857142856 800.0 0.007036562618816122
133.6 0.07645089285714286 800.0 0.006531640575178362
135.2 0.08816964285714285 800.0 0.007014400161817265
136.8 0.08426339285714285 800.0 0.006857257660404301
138.4 0.07142857142857142 800.0 0.006313453403451317
140.0 0.07924107142857142 800.0 0.006649762995431352
141.6 0.08537946428571429 800.0 0.006902520578600996
143.2 0.06696428571428571 800.0 0.0061129749721558725
144.8 0.08816964285714285 800.0 0.007014400161817262
146.4 0.06473214285714285 800.0 0.006010228579391187
148.0 0.06473214285714285 800.0 0.006010228579391187
149.6 0.06584821428571429 800.0 0.006061819470535835
151.2 0.06752232142857144 800.0 0.006138392857142858
152.8 0.06361607142857144 800.0 0.005958190988856757
154.4 0.06305803571428571 800.0 0.005932001011570675
156.0 0.05747767857142857 800.0 0.005663443953734497
157.6 0.0708705357142857 800.0 0.006288743119187861
159.2 0.06026785714285715 800.0 0.0057992772574850795
160.8 0.05691964285714286 800.0 0.005635884452210981
162.4 0.05691964285714286 800.0 0.00563588445221098
164.0 0.06529017857142858 800.0 0.0060360791441919455
165.6 0.06584821428571429 800.0 0.006061819470535835
167.2 0.06584821428571429 800.0 0.0060618194705358355
168.8 0.049107142857142856 800.0 0.005234839017660078
170.4 0.06584821428571429 800.0 0.006061819470535835
172.0 0.05189732142857143 800.0 0.005381501540732676
173.6 0.04966517857142857 800.0 0.005264498399585159
175.2 0.046875 800.0 0.005114481802406071
176.8 0.05412946428571429 800.0 0.005496014398323719
178.4 0.05133928571428571 800.0 0.005352490539411518
180.0 0.05078125 800.0 0.005323321436478492
181.6 0.05803571428571428 800.0 0.005690869992849091
183.2 0.04743303571428571 800.0 0.005144835076614334
184.8 0.048549107142857144 800.0 0.005205010632304026
186.4 0.05412946428571429 800.0 0.005496014398323719
188.0 0.04799107142857144 800.0 0.005175010321147156
189.6 0.044084821428571425 800.0 0.004959929920377003
191.2 0.037388392857142856 800.0 0.004567719180732394
192.8 0.04352678571428571 800.0 0.004928437983441879
194.4 0.049107142857142856 800.0 0.005234839017660077
196.0 0.037388392857142856 800.0 0.004567719180732394
197.6 0.04352678571428571 800.0 0.004928437983441879
199.2 0.046875 800.0 0.005114481802406071
200.8 0.037946428571428575 800.0 0.004601680385733996
202.4 0.033482142857142856 800.0 0.004322526056035064
204.0 0.03627232142857143 800.0 0.0044990277613273155
205.6 0.028459821428571428 800.0 0.003985172114142215
207.2 0.04129464285714286 800.0 0.00480040472491218
208.8 0.037946428571428575 800.0 0.004601680385733996
210.4 0.04464285714285715 800.0 0.004991223164062031
212.0 0.03627232142857143 800.0 0.0044990277613273155
213.6 0.037388392857142856 800.0 0.004567719180732394
215.2 0.03125 800.0 0.00417595690488163
216.8 0.03515625 800.0 0.004429271168076882
218.4 0.03180803571428572 800.0 0.004213077251825194
220.0 0.040736607142857144 800.0 0.004767859232878086
221.6 0.026227678571428572 800.0 0.003825700111830939
223.2 0.04129464285714286 800.0 0.00480040472491218
224.8 0.0390625 800.0 0.004668861755212475
226.4 0.03459821428571429 800.0 0.00439397760826552
228.0 0.02845982142857143 800.0 0.003985172114142215
229.6 0.03125 800.0 0.00417595690488163
231.2 0.04296875000000001 800.0 0.004896743519750068
232.8 0.029575892857142856 800.0 0.0040625613221431465
234.4 0.024553571428571428 800.0 0.003701590167807366
236.0 0.026227678571428572 800.0 0.0038257001118309395
237.6 0.02734375 800.0 0.00390625
239.2 0.030133928571428575 800.0 0.004100708274748624
240.8 0.02734375 800.0 0.0039062499999999996
242.4 0.03180803571428571 800.0 0.004213077251825194
244.0 0.025669642857142856 800.0 0.0037847823566547257
245.6 0.023995535714285712 800.0 0.0036592848907935275
247.2 0.03125 800.0 0.00417595690488163
248.8 0.02399553571428572 800.0 0.0036592848907935267
250.4 0.029575892857142856 800.0 0.0040625613221431465
252.0 0.022879464285714284 800.0 0.0035731720074960093
253.6 0.030133928571428572 800.0 0.004100708274748625
255.2 0.02845982142857143 800.0 0.003985172114142215
256.8 0.02845982142857143 800.0 0.003985172114142215
258.4 0.023995535714285712 800.0 0.0036592848907935267
260.0 0.022879464285714284 800.0 0.0035731720074960093
261.6 0.023995535714285712 800.0 0.0036592848907935275
263.2 0.024553571428571428 800.0 0.0037015901678073655
264.8 0.02064732142857143 800.0 0.0033943987334253455
266.4 0.020089285714285712 800.0 0.003348214285714286
268.0 0.022321428571428575 800.0 0.003529327745723638
269.6 0.015625 800.0 0.0029528474453845875
271.2 0.02064732142857143 800.0 0.0033943987334253455
272.8 0.026227678571428572 800.0 0.0038257001118309395
274.4 0.017299107142857144 800.0 0.003107011363186396
276.0 0.02064732142857143 800.0 0.0033943987334253455
277.6 0.029017857142857144 800.0 0.0040240527627946315
