Low	Centre	Weight	Normed
1.87	1.875	2.0	0.0011883541010320187
1.8800000000000001	1.8850000000000002	2.0	0.0011883541010320187
1.8900000000000001	1.895	5.0	0.0029708852525800467
1.9000000000000001	1.9050000000000002	4.0	0.0023767082020640373
1.9100000000000001	1.915	6.0	0.003565062303096056
1.92	1.9249999999999998	11.0	0.006535947788506746
1.93	1.935	5.0	0.0029708852525800467
1.94	1.9449999999999998	4.0	0.0023767082020640373
1.95	1.955	4.0	0.0023767082020640373
1.96	1.9649999999999999	2.0	0.0011883541010320187
1.97	1.975	1.0	0.0005941770505160093
1.98	1.9849999999999999	0.0	0.0
1.99	1.995	4.0	0.0023767082020640373
2.0	2.005	1.0	0.0005941770505160093
2.0100000000000002	2.015	6.0	0.003565062303096056
2.02	2.0250000000000004	6.0	0.003565062303096056
2.0300000000000002	2.035	4.0	0.0023767082020640373
2.04	2.045	2.0	0.0011883541010320187
2.05	2.0549999999999997	2.0	0.0011883541010320187
2.06	2.065	5.0	0.0029708852525800467
2.07	2.075	3.0	0.001782531151548028
2.08	2.085	4.0	0.0023767082020640373
2.09	2.0949999999999998	4.0	0.0023767082020640373
2.1	2.105	3.0	0.001782531151548028
