Low	Centre	Weight	Normed
136.0	136.5	7.0	0.14000000059604645
137.0	137.5	9.0	0.18000000715255737
138.0	138.5	11.0	0.2199999988079071
139.0	139.5	3.0	0.05999999865889549
140.0	140.5	9.0	0.18000000715255737
141.0	141.5	10.0	0.20000000298023224
142.0	142.5	10.0	0.20000000298023224
143.0	143.5	8.0	0.1599999964237213
144.0	144.5	13.0	0.25999999046325684
145.0	145.5	10.0	0.20000000298023224
146.0	146.5	8.0	0.1599999964237213
147.0	147.5	9.0	0.18000000715255737
148.0	148.5	5.0	0.10000000149011612
149.0	149.5	15.0	0.30000001192092896
150.0	150.5	11.0	0.2199999988079071
151.0	151.5	7.0	0.14000000059604645
152.0	152.5	4.0	0.07999999821186066
153.0	153.5	8.0	0.1599999964237213
154.0	154.5	13.0	0.25999999046325684
155.0	155.5	4.0	0.07999999821186066
156.0	156.5	8.0	0.1599999964237213
157.0	157.5	6.0	0.11999999731779099
158.0	158.5	4.0	0.07999999821186066
159.0	159.5	11.0	0.2199999988079071
160.0	160.5	10.0	0.20000000298023224
161.0	161.5	6.0	0.11999999731779099
162.0	162.5	6.0	0.11999999731779099
163.0	163.5	6.0	0.11999999731779099
164.0	164.5	7.0	0.14000000059604645
165.0	165.5	6.0	0.11999999731779099
166.0	166.5	5.0	0.10000000149011612
167.0	167.5	6.0	0.11999999731779099
168.0	168.5	10.0	0.20000000298023224
169.0	169.5	10.0	0.20000000298023224
170.0	170.5	9.0	0.18000000715255737
171.0	171.5	10.0	0.20000000298023224
172.0	172.5	7.0	0.14000000059604645
173.0	173.5	10.0	0.20000000298023224
174.0	174.5	11.0	0.2199999988079071
175.0	175.5	13.0	0.25999999046325684
176.0	176.5	14.0	0.2800000011920929
177.0	177.5	10.0	0.20000000298023224
178.0	178.5	13.0	0.25999999046325684
179.0	179.5	10.0	0.20000000298023224
180.0	180.5	14.0	0.2800000011920929
181.0	181.5	6.0	0.11999999731779099
182.0	182.5	12.0	0.23999999463558197
183.0	183.5	9.0	0.18000000715255737
184.0	184.5	7.0	0.14000000059604645
185.0	185.5	7.0	0.14000000059604645
186.0	186.5	7.0	0.14000000059604645
187.0	187.5	8.0	0.1599999964237213
188.0	188.5	5.0	0.10000000149011612
189.0	189.5	9.0	0.18000000715255737
190.0	190.5	7.0	0.14000000059604645
191.0	191.5	7.0	0.14000000059604645
192.0	192.5	10.0	0.20000000298023224
193.0	193.5	3.0	0.05999999865889549
194.0	194.5	10.0	0.20000000298023224
195.0	195.5	14.0	0.2800000011920929
196.0	196.5	9.0	0.18000000715255737
197.0	197.5	10.0	0.20000000298023224
198.0	198.5	6.0	0.11999999731779099
199.0	199.5	7.0	0.14000000059604645
200.0	200.5	12.0	0.23999999463558197
201.0	201.5	14.0	0.2800000011920929
202.0	202.5	7.0	0.14000000059604645
203.0	203.5	10.0	0.20000000298023224
204.0	204.5	12.0	0.23999999463558197
205.0	205.5	9.0	0.18000000715255737
206.0	206.5	10.0	0.20000000298023224
207.0	207.5	11.0	0.2199999988079071
208.0	208.5	10.0	0.20000000298023224
209.0	209.5	7.0	0.14000000059604645
210.0	210.5	7.0	0.14000000059604645
211.0	211.5	8.0	0.1599999964237213
212.0	212.5	7.0	0.14000000059604645
213.0	213.5	12.0	0.23999999463558197
214.0	214.5	13.0	0.25999999046325684
215.0	215.5	8.0	0.1599999964237213
216.0	216.5	7.0	0.14000000059604645
217.0	217.5	10.0	0.20000000298023224
218.0	218.5	11.0	0.2199999988079071
219.0	219.5	7.0	0.14000000059604645
220.0	220.5	8.0	0.1599999964237213
221.0	221.5	14.0	0.2800000011920929
222.0	222.5	9.0	0.18000000715255737
223.0	223.5	8.0	0.1599999964237213
224.0	224.5	13.0	0.25999999046325684
225.0	225.5	7.0	0.14000000059604645
226.0	226.5	7.0	0.14000000059604645
227.0	227.5	15.0	0.30000001192092896
228.0	228.5	10.0	0.20000000298023224
229.0	229.5	5.0	0.10000000149011612
230.0	230.5	7.0	0.14000000059604645
231.0	231.5	12.0	0.23999999463558197
232.0	232.5	6.0	0.11999999731779099
233.0	233.5	11.0	0.2199999988079071
234.0	234.5	10.0	0.20000000298023224
235.0	235.5	16.0	0.3199999928474426
236.0	236.5	12.0	0.23999999463558197
237.0	237.5	7.0	0.14000000059604645
238.0	238.5	11.0	0.2199999988079071
239.0	239.5	9.0	0.18000000715255737
240.0	240.5	10.0	0.20000000298023224
241.0	241.5	10.0	0.20000000298023224
242.0	242.5	9.0	0.18000000715255737
243.0	243.5	8.0	0.1599999964237213
244.0	244.5	14.0	0.2800000011920929
245.0	245.5	10.0	0.20000000298023224
246.0	246.5	16.0	0.3199999928474426
247.0	247.5	14.0	0.2800000011920929
248.0	248.5	15.0	0.30000001192092896
249.0	249.5	9.0	0.18000000715255737
250.0	250.5	11.0	0.2199999988079071
251.0	251.5	6.0	0.11999999731779099
252.0	252.5	13.0	0.25999999046325684
253.0	253.5	11.0	0.2199999988079071
254.0	254.5	11.0	0.2199999988079071
255.0	255.5	15.0	0.30000001192092896
256.0	256.5	13.0	0.25999999046325684
257.0	257.5	9.0	0.18000000715255737
258.0	258.5	19.0	0.3799999952316284
259.0	259.5	12.0	0.23999999463558197
260.0	260.5	9.0	0.18000000715255737
261.0	261.5	11.0	0.2199999988079071
262.0	262.5	16.0	0.3199999928474426
263.0	263.5	17.0	0.3400000035762787
264.0	264.5	16.0	0.3199999928474426
265.0	265.5	12.0	0.23999999463558197
266.0	266.5	20.0	0.4000000059604645
267.0	267.5	16.0	0.3199999928474426
268.0	268.5	10.0	0.20000000298023224
269.0	269.5	9.0	0.18000000715255737
270.0	270.5	21.0	0.41999998688697815
271.0	271.5	13.0	0.25999999046325684
272.0	272.5	13.0	0.25999999046325684
273.0	273.5	15.0	0.30000001192092896
274.0	274.5	18.0	0.36000001430511475
275.0	275.5	16.0	0.3199999928474426
276.0	276.5	17.0	0.3400000035762787
277.0	277.5	11.0	0.2199999988079071
278.0	278.5	8.0	0.1599999964237213
279.0	279.5	15.0	0.30000001192092896
280.0	280.5	13.0	0.25999999046325684
281.0	281.5	9.0	0.18000000715255737
282.0	282.5	9.0	0.18000000715255737
283.0	283.5	13.0	0.25999999046325684
284.0	284.5	22.0	0.4399999976158142
285.0	285.5	10.0	0.20000000298023224
286.0	286.5	15.0	0.30000001192092896
287.0	287.5	15.0	0.30000001192092896
288.0	288.5	17.0	0.3400000035762787
289.0	289.5	13.0	0.25999999046325684
290.0	290.5	12.0	0.23999999463558197
291.0	291.5	13.0	0.25999999046325684
292.0	292.5	10.0	0.20000000298023224
293.0	293.5	12.0	0.23999999463558197
294.0	294.5	10.0	0.20000000298023224
295.0	295.5	17.0	0.3400000035762787
296.0	296.5	17.0	0.3400000035762787
297.0	297.5	8.0	0.1599999964237213
298.0	298.5	15.0	0.30000001192092896
299.0	299.5	16.0	0.3199999928474426
300.0	300.5	16.0	0.3199999928474426
301.0	301.5	9.0	0.18000000715255737
302.0	302.5	20.0	0.4000000059604645
303.0	303.5	15.0	0.30000001192092896
304.0	304.5	15.0	0.30000001192092896
305.0	305.5	17.0	0.3400000035762787
306.0	306.5	18.0	0.36000001430511475
307.0	307.5	13.0	0.25999999046325684
308.0	308.5	14.0	0.2800000011920929
309.0	309.5	22.0	0.4399999976158142
310.0	310.5	17.0	0.3400000035762787
311.0	311.5	14.0	0.2800000011920929
312.0	312.5	15.0	0.30000001192092896
313.0	313.5	12.0	0.23999999463558197
314.0	314.5	13.0	0.25999999046325684
315.0	315.5	14.0	0.2800000011920929
316.0	316.5	22.0	0.4399999976158142
317.0	317.5	17.0	0.3400000035762787
318.0	318.5	17.0	0.3400000035762787
319.0	319.5	16.0	0.3199999928474426
320.0	320.5	16.0	0.3199999928474426
321.0	321.5	20.0	0.4000000059604645
322.0	322.5	12.0	0.23999999463558197
323.0	323.5	18.0	0.36000001430511475
324.0	324.5	14.0	0.2800000011920929
325.0	325.5	17.0	0.3400000035762787
326.0	326.5	26.0	0.5199999809265137
327.0	327.5	17.0	0.3400000035762787
328.0	328.5	25.0	0.5
329.0	329.5	20.0	0.4000000059604645
330.0	330.5	19.0	0.3799999952316284
331.0	331.5	14.0	0.2800000011920929
332.0	332.5	23.0	0.46000000834465027
333.0	333.5	12.0	0.23999999463558197
334.0	334.5	23.0	0.46000000834465027
335.0	335.5	17.0	0.3400000035762787
336.0	336.5	17.0	0.3400000035762787
337.0	337.5	18.0	0.36000001430511475
338.0	338.5	10.0	0.20000000298023224
339.0	339.5	12.0	0.23999999463558197
340.0	340.5	24.0	0.47999998927116394
341.0	341.5	19.0	0.3799999952316284
342.0	342.5	16.0	0.3199999928474426
343.0	343.5	13.0	0.25999999046325684
344.0	344.5	26.0	0.5199999809265137
345.0	345.5	17.0	0.3400000035762787
346.0	346.5	14.0	0.2800000011920929
347.0	347.5	23.0	0.46000000834465027
348.0	348.5	22.0	0.4399999976158142
349.0	349.5	15.0	0.30000001192092896
350.0	350.5	18.0	0.36000001430511475
351.0	351.5	22.0	0.4399999976158142
352.0	352.5	11.0	0.2199999988079071
353.0	353.5	11.0	0.2199999988079071
354.0	354.5	12.0	0.23999999463558197
355.0	355.5	13.0	0.25999999046325684
356.0	356.5	18.0	0.36000001430511475
357.0	357.5	9.0	0.18000000715255737
358.0	358.5	15.0	0.30000001192092896
359.0	359.5	13.0	0.25999999046325684
360.0	360.5	16.0	0.3199999928474426
361.0	361.5	19.0	0.3799999952316284
362.0	362.5	22.0	0.4399999976158142
363.0	363.5	17.0	0.3400000035762787
364.0	364.5	14.0	0.2800000011920929
365.0	365.5	13.0	0.25999999046325684
366.0	366.5	19.0	0.3799999952316284
367.0	367.5	19.0	0.3799999952316284
368.0	368.5	20.0	0.4000000059604645
369.0	369.5	18.0	0.36000001430511475
370.0	370.5	17.0	0.3400000035762787
371.0	371.5	14.0	0.2800000011920929
372.0	372.5	13.0	0.25999999046325684
373.0	373.5	14.0	0.2800000011920929
374.0	374.5	14.0	0.2800000011920929
375.0	375.5	12.0	0.23999999463558197
376.0	376.5	13.0	0.25999999046325684
377.0	377.5	15.0	0.30000001192092896
378.0	378.5	14.0	0.2800000011920929
379.0	379.5	17.0	0.3400000035762787
380.0	380.5	15.0	0.30000001192092896
381.0	381.5	14.0	0.2800000011920929
382.0	382.5	16.0	0.3199999928474426
383.0	383.5	16.0	0.3199999928474426
384.0	384.5	15.0	0.30000001192092896
385.0	385.5	6.0	0.11999999731779099
386.0	386.5	23.0	0.46000000834465027
387.0	387.5	16.0	0.3199999928474426
388.0	388.5	14.0	0.2800000011920929
389.0	389.5	15.0	0.30000001192092896
390.0	390.5	15.0	0.30000001192092896
391.0	391.5	14.0	0.2800000011920929
392.0	392.5	14.0	0.2800000011920929
393.0	393.5	14.0	0.2800000011920929
394.0	394.5	10.0	0.20000000298023224
395.0	395.5	18.0	0.36000001430511475
396.0	396.5	12.0	0.23999999463558197
397.0	397.5	7.0	0.14000000059604645
398.0	398.5	9.0	0.18000000715255737
399.0	399.5	19.0	0.3799999952316284
400.0	400.5	14.0	0.2800000011920929
401.0	401.5	17.0	0.3400000035762787
402.0	402.5	10.0	0.20000000298023224
403.0	403.5	12.0	0.23999999463558197
404.0	404.5	16.0	0.3199999928474426
405.0	405.5	11.0	0.2199999988079071
406.0	406.5	7.0	0.14000000059604645
407.0	407.5	11.0	0.2199999988079071
408.0	408.5	17.0	0.3400000035762787
409.0	409.5	14.0	0.2800000011920929
410.0	410.5	15.0	0.30000001192092896
411.0	411.5	8.0	0.1599999964237213
412.0	412.5	8.0	0.1599999964237213
413.0	413.5	14.0	0.2800000011920929
414.0	414.5	8.0	0.1599999964237213
415.0	415.5	9.0	0.18000000715255737
416.0	416.5	18.0	0.36000001430511475
417.0	417.5	14.0	0.2800000011920929
418.0	418.5	13.0	0.25999999046325684
419.0	419.5	11.0	0.2199999988079071
420.0	420.5	13.0	0.25999999046325684
421.0	421.5	10.0	0.20000000298023224
422.0	422.5	15.0	0.30000001192092896
423.0	423.5	10.0	0.20000000298023224
424.0	424.5	15.0	0.30000001192092896
425.0	425.5	20.0	0.4000000059604645
426.0	426.5	11.0	0.2199999988079071
427.0	427.5	10.0	0.20000000298023224
428.0	428.5	7.0	0.14000000059604645
429.0	429.5	12.0	0.23999999463558197
430.0	430.5	10.0	0.20000000298023224
431.0	431.5	16.0	0.3199999928474426
432.0	432.5	14.0	0.2800000011920929
433.0	433.5	9.0	0.18000000715255737
434.0	434.5	11.0	0.2199999988079071
435.0	435.5	5.0	0.10000000149011612
436.0	436.5	15.0	0.30000001192092896
437.0	437.5	6.0	0.11999999731779099
438.0	438.5	7.0	0.14000000059604645
439.0	439.5	11.0	0.2199999988079071
440.0	440.5	8.0	0.1599999964237213
441.0	441.5	11.0	0.2199999988079071
442.0	442.5	12.0	0.23999999463558197
443.0	443.5	9.0	0.18000000715255737
444.0	444.5	12.0	0.23999999463558197
445.0	445.5	9.0	0.18000000715255737
446.0	446.5	16.0	0.3199999928474426
447.0	447.5	5.0	0.10000000149011612
448.0	448.5	11.0	0.2199999988079071
449.0	449.5	8.0	0.1599999964237213
450.0	450.5	7.0	0.14000000059604645
451.0	451.5	10.0	0.20000000298023224
452.0	452.5	6.0	0.11999999731779099
453.0	453.5	12.0	0.23999999463558197
454.0	454.5	9.0	0.18000000715255737
455.0	455.5	9.0	0.18000000715255737
456.0	456.5	8.0	0.1599999964237213
457.0	457.5	4.0	0.07999999821186066
458.0	458.5	6.0	0.11999999731779099
459.0	459.5	7.0	0.14000000059604645
460.0	460.5	5.0	0.10000000149011612
461.0	461.5	5.0	0.10000000149011612
462.0	462.5	9.0	0.18000000715255737
463.0	463.5	9.0	0.18000000715255737
464.0	464.5	4.0	0.07999999821186066
465.0	465.5	8.0	0.1599999964237213
466.0	466.5	5.0	0.10000000149011612
467.0	467.5	6.0	0.11999999731779099
468.0	468.5	5.0	0.10000000149011612
469.0	469.5	4.0	0.07999999821186066
470.0	470.5	5.0	0.10000000149011612
471.0	471.5	5.0	0.10000000149011612
472.0	472.5	8.0	0.1599999964237213
473.0	473.5	5.0	0.10000000149011612
474.0	474.5	2.0	0.03999999910593033
475.0	475.5	7.0	0.14000000059604645
476.0	476.5	10.0	0.20000000298023224
477.0	477.5	4.0	0.07999999821186066
478.0	478.5	3.0	0.05999999865889549
479.0	479.5	6.0	0.11999999731779099
480.0	480.5	2.0	0.03999999910593033
481.0	481.5	4.0	0.07999999821186066
482.0	482.5	3.0	0.05999999865889549
483.0	483.5	7.0	0.14000000059604645
484.0	484.5	4.0	0.07999999821186066
485.0	485.5	5.0	0.10000000149011612
486.0	486.5	2.0	0.03999999910593033
487.0	487.5	2.0	0.03999999910593033
488.0	488.5	3.0	0.05999999865889549
489.0	489.5	4.0	0.07999999821186066
490.0	490.5	7.0	0.14000000059604645
491.0	491.5	2.0	0.03999999910593033
492.0	492.5	2.0	0.03999999910593033
493.0	493.5	1.0	0.019999999552965164
494.0	494.5	1.0	0.019999999552965164
495.0	495.5	2.0	0.03999999910593033
496.0	496.5	1.0	0.019999999552965164
497.0	497.5	2.0	0.03999999910593033
498.0	498.5	2.0	0.03999999910593033
499.0	499.5	3.0	0.05999999865889549
500.0	500.5	2.0	0.03999999910593033
501.0	501.5	3.0	0.05999999865889549
502.0	502.5	0.0	0.0
503.0	503.5	1.0	0.019999999552965164
504.0	504.5	1.0	0.019999999552965164
505.0	505.5	1.0	0.019999999552965164
506.0	506.5	0.0	0.0
507.0	507.5	1.0	0.019999999552965164
508.0	508.5	0.0	0.0
509.0	509.5	0.0	0.0
510.0	510.5	1.0	0.019999999552965164
511.0	511.5	2.0	0.03999999910593033
512.0	512.5	0.0	0.0
513.0	513.5	1.0	0.019999999552965164
514.0	514.5	0.0	0.0
515.0	515.5	4.0	0.07999999821186066
516.0	516.5	3.0	0.05999999865889549
517.0	517.5	0.0	0.0
518.0	518.5	0.0	0.0
519.0	519.5	0.0	0.0
520.0	520.5	4.0	0.07999999821186066
521.0	521.5	0.0	0.0
522.0	522.5	0.0	0.0
523.0	523.5	0.0	0.0
524.0	524.5	2.0	0.03999999910593033
525.0	525.5	0.0	0.0
526.0	526.5	0.0	0.0
527.0	527.5	1.0	0.019999999552965164
528.0	528.5	2.0	0.03999999910593033
529.0	529.5	0.0	0.0
530.0	530.5	1.0	0.019999999552965164
531.0	531.5	1.0	0.019999999552965164
532.0	532.5	0.0	0.0
533.0	533.5	1.0	0.019999999552965164
534.0	534.5	1.0	0.019999999552965164
535.0	535.5	0.0	0.0
536.0	536.5	1.0	0.019999999552965164
537.0	537.5	0.0	0.0
538.0	538.5	0.0	0.0
539.0	539.5	1.0	0.019999999552965164
540.0	540.5	0.0	0.0
541.0	541.5	0.0	0.0
542.0	542.5	0.0	0.0
543.0	543.5	0.0	0.0
544.0	544.5	1.0	0.019999999552965164
545.0	545.5	0.0	0.0
546.0	546.5	0.0	0.0
547.0	547.5	0.0	0.0
548.0	548.5	0.0	0.0
549.0	549.5	0.0	0.0
550.0	550.5	0.0	0.0
551.0	551.5	1.0	0.019999999552965164
552.0	552.5	0.0	0.0
553.0	553.5	0.0	0.0
554.0	554.5	0.0	0.0
555.0	555.5	0.0	0.0
556.0	556.5	0.0	0.0
557.0	557.5	1.0	0.019999999552965164
558.0	558.5	0.0	0.0
559.0	559.5	0.0	0.0
560.0	560.5	0.0	0.0
561.0	561.5	0.0	0.0
562.0	562.5	0.0	0.0
563.0	563.5	0.0	0.0
564.0	564.5	1.0	0.019999999552965164
565.0	565.5	0.0	0.0
566.0	566.5	0.0	0.0
567.0	567.5	0.0	0.0
568.0	568.5	0.0	0.0
569.0	569.5	1.0	0.019999999552965164
570.0	570.5	0.0	0.0
571.0	571.5	2.0	0.03999999910593033
572.0	572.5	1.0	0.019999999552965164
573.0	573.5	0.0	0.0
574.0	574.5	0.0	0.0
575.0	575.5	0.0	0.0
576.0	576.5	0.0	0.0
577.0	577.5	1.0	0.019999999552965164
578.0	578.5	0.0	0.0
579.0	579.5	0.0	0.0
580.0	580.5	0.0	0.0
581.0	581.5	0.0	0.0
582.0	582.5	0.0	0.0
583.0	583.5	0.0	0.0
584.0	584.5	2.0	0.03999999910593033
