low_edge centre high_edge rate neg_error pos_error bin_error
63.0 63.5 64.0 0.40241989493370056 0.0009008884503644167 0.0009008884503644167 0.5
64.0 64.5 65.0 0.3811047375202179 0.0008726396736339692 0.0008726396736339692 0.5
65.0 65.5 66.0 0.37815940380096436 0.0008502352615599991 0.0008502352615599991 0.5
66.0 66.5 67.0 0.3723526895046234 0.0008426149773176359 0.0008426149773176359 0.5
67.0 67.5 68.0 0.36612921953201294 0.0008264986388373547 0.0008264986388373547 0.5
68.0 68.5 69.0 0.3521064221858978 0.0008246817568007674 0.0008246817568007674 0.5
69.0 69.5 70.0 0.3405333161354065 0.000813203541556479 0.000813203541556479 0.5
70.0 70.5 71.0 0.34504491090774536 0.0007858753081755401 0.0007858753081755401 0.5
71.0 71.5 72.0 0.3290695548057556 0.0007796152897423191 0.0007796152897423191 0.5
72.0 72.5 73.0 0.3097224831581116 0.0007626925986267338 0.0007626925986267338 0.5
73.0 73.5 74.0 0.2942476272583008 0.0007468600939935137 0.0007468600939935137 0.5
74.0 74.5 75.0 0.29406458139419556 0.0007295889253545451 0.0007295889253545451 0.5
75.0 75.5 76.0 0.2800126373767853 0.0007105631569396208 0.0007105631569396208 0.5
76.0 76.5 77.0 0.26880520582199097 0.0006915200647848188 0.0006915200647848188 0.5
77.0 77.5 78.0 0.26020094752311707 0.0006796322535018479 0.0006796322535018479 0.5
78.0 78.5 79.0 0.2594287097454071 0.0006596211033616193 0.0006596211033616193 0.5
79.0 79.5 80.0 0.258890837430954 0.0006349803146555018 0.0006349803146555018 0.5
80.0 80.5 81.0 0.25056231021881104 0.0006121274377121156 0.0006121274377121156 0.5
81.0 81.5 82.0 0.22740784287452698 0.0005773214009544424 0.0005773214009544424 0.5
82.0 82.5 83.0 0.24015624821186066 0.0005613376880274476 0.0005613376880274476 0.5
83.0 83.5 84.0 0.22795438766479492 0.0005291502622129182 0.0005291502622129182 0.5
84.0 84.5 85.0 0.23786786198616028 0.0004950757517794626 0.0004950757517794626 0.5
85.0 85.5 86.0 0.22360356152057648 0.0004745524207081869 0.0004745524207081869 0.5
86.0 86.5 87.0 0.21148481965065002 0.0004419275958796871 0.0004419275958796871 0.5
87.0 87.5 88.0 0.19927701354026794 0.0004202380277890139 0.0004202380277890139 0.5
88.0 88.5 89.0 0.1991681605577469 0.000382883794381533 0.000382883794381533 0.5
89.0 89.5 90.0 0.19523638486862183 0.00036304269721342696 0.00036304269721342696 0.5
90.0 90.5 91.0 0.1753881275653839 0.00034263683398023633 0.00034263683398023633 0.5
91.0 91.5 92.0 0.1577872484922409 0.00030724582991474434 0.00030724582991474434 0.5
92.0 92.5 93.0 0.15072980523109436 0.0002787471972953271 0.0002787471972953271 0.5
93.0 93.5 94.0 0.12932947278022766 0.0002572936066053722 0.0002572936066053722 0.5
94.0 94.5 95.0 0.11506515741348267 0.000232163735324878 0.000232163735324878 0.5
95.0 95.5 96.0 0.0968659296631813 0.00021 0.00021 0.5
96.0 96.5 97.0 0.07744579017162323 0.00019261360284258226 0.00019261360284258226 0.5
97.0 97.5 98.0 0.06094703823328018 0.0001846618531261939 0.0001846618531261939 0.5
98.0 98.5 99.0 0.04979638755321503 0.00017291616465790584 0.00017291616465790584 0.5
99.0 99.5 100.0 0.03486056998372078 0.0001493318452306808 0.0001493318452306808 0.5
100.0 100.5 101.0 0.02683172933757305 0.000140356688476182 0.000140356688476182 0.5
101.0 101.5 102.0 0.019839096814393997 0.00012806248474865698 0.00012806248474865698 0.5
102.0 102.5 103.0 0.01410240400582552 0.00011916375287812986 0.00011916375287812986 0.5
103.0 103.5 104.0 0.009859312325716019 0.00011224972160321825 0.00011224972160321825 0.5
104.0 104.5 105.0 0.010418125428259373 9.110433579144299e-05 9.110433579144299e-05 0.5
105.0 105.5 106.0 0.005716908723115921 0.00010344080432788602 0.00010344080432788602 0.5
106.0 106.5 107.0 0.008149148896336555 9.746794344808965e-05 9.746794344808965e-05 0.5
107.0 107.5 108.0 0.008964525535702705 9e-05 9e-05 0.5
108.0 108.5 109.0 0.006442551035434008 8.18535277187245e-05 8.18535277187245e-05 0.5
109.0 109.5 110.0 0.009084639139473438 7.54983443527075e-05 7.54983443527075e-05 0.5
110.0 110.5 111.0 0.0075391484424471855 5.830951894845301e-05 5.830951894845301e-05 0.5
111.0 111.5 112.0 0.006812275853008032 5.830951894845301e-05 5.830951894845301e-05 0.5
112.0 112.5 113.0 0.011155498214066029 4e-05 4e-05 0.5
113.0 113.5 114.0 0.010777122341096401 2.6457513110645906e-05 2.6457513110645906e-05 0.5
114.0 114.5 115.0 0.01048874668776989 2.6457513110645906e-05 2.6457513110645906e-05 0.5
115.0 115.5 116.0 0.018240580335259438 2e-05 2e-05 0.5
116.0 116.5 117.0 0.017582949250936508 1e-05 1e-05 0.5
117.0 117.5 118.0 0.014503471553325653 0.0 0.0 0.5
118.0 118.5 119.0 0.018449941650032997 0.0 0.0 0.5
119.0 119.5 120.0 0.013049726374447346 0.0 0.0 0.5
120.0 120.5 121.0 0.004823463968932629 0.0 0.0 0.5
