bin 	 mean 	 low 	high
0.5 	 3.8317857142857137 	 3.6670000000000003 	 3.9707500000000002 
1.3662287249925347 	 3.851144371454164 	 3.707941908713693 	 3.9902581818181817 
2.242750731577546 	 3.863537509976056 	 3.724808777429467 	 3.9999747899159663 
3.111790878754171 	 3.8759267241379294 	 3.7395132192846035 	 4.013928257686676 
4.029713552800339 	 3.8936244121419388 	 3.760085896076352 	 4.032143352601157 
5.000302480338775 	 3.918879310344826 	 3.7844984227129337 	 4.055331306990881 
5.9985852869846426 	 3.9469937348423607 	 3.8128262164846074 	 4.084838487972509 
6.998679130258083 	 3.971357955700059 	 3.8386947368421054 	 4.111115527950311 
7.994333402019375 	 3.9926839068617346 	 3.860266055045871 	 4.130280606717227 
8.993828462918035 	 4.013772813587931 	 3.8818390596745025 	 4.148681914893617 
10.003500212134075 	 4.033368158676281 	 3.901812823164426 	 4.168601494396015 
11.005881128343924 	 4.049508431352139 	 3.919429006085193 	 4.18359792626728 
11.998555509698724 	 4.064322637226579 	 3.9357805642633226 	 4.195536094674557 
12.993660274546782 	 4.079060829927695 	 3.9543340248962657 	 4.20865452653486 
13.99834948354807 	 4.092931796400808 	 3.9679550898203595 	 4.222658454647257 
15.003448275862068 	 4.106356763925731 	 3.980483042137718 	 4.23627147766323 
16.001313715186555 	 4.118996584340519 	 3.993911495422177 	 4.248899188876014 
16.999527856468386 	 4.129665564998429 	 4.005991891891892 	 4.260905387647831 
17.99978987182182 	 4.138883168732928 	 4.015699212598425 	 4.272777503090234 
19.00354831976624 	 4.148411083281154 	 4.024445794392523 	 4.282428571428571 
20.000672668943395 	 4.157763893200869 	 4.034602953953084 	 4.289844036697248 
20.997820220053967 	 4.167288768943326 	 4.043848214285714 	 4.297956969130028 
21.999739230207577 	 4.179135548138106 	 4.053110594795539 	 4.311837837837838 
22.99827207037387 	 4.191477379830351 	 4.064603495860166 	 4.325951695786228 
23.99447513812155 	 4.201421058223544 	 4.074154885654886 	 4.3367677564825255 
24.995008680555564 	 4.210421549479168 	 4.080882191780822 	 4.346665399239543 
26.000383309604654 	 4.220228616799915 	 4.089029958677686 	 4.354679372197309 
26.997525569119105 	 4.229118277796107 	 4.097249275362318 	 4.359529175050302 
28.000992720052942 	 4.237134348113831 	 4.106201688555347 	 4.3669003436426115 
29.003063457330416 	 4.245881838074397 	 4.114604677060134 	 4.376644578313253 
29.994503078276164 	 4.254564643799471 	 4.12402807357212 	 4.386565667011375 
31.001440922190213 	 4.263318000443362 	 4.1351824157765 	 4.395450381679389 
32.008634734441195 	 4.273014825676116 	 4.144561307901907 	 4.404291501976284 
33.00180851063831 	 4.282328723404256 	 4.153625954198474 	 4.413216666666667 
33.99776405451446 	 4.290580281090291 	 4.1636734279918866 	 4.421483353884094 
34.99903557651092 	 4.298505143591943 	 4.171339154411765 	 4.432003191489362 
36.003094323516876 	 4.3065781049936005 	 4.176433502538071 	 4.441411885245901 
37.004258227315745 	 4.314030859005363 	 4.182392478302797 	 4.447443622920517 
38.00005212133847 	 4.319808975294481 	 4.1890516252390055 	 4.452117033603709 
38.99648367796789 	 4.325617455652353 	 4.195620779220779 	 4.45828841870824 
39.997503452671836 	 4.3333344842239425 	 4.203119373776908 	 4.467782287822878 
41.00585628363405 	 4.341805159860713 	 4.2128983957219255 	 4.478666666666666 
42.00607871419741 	 4.3492576756645365 	 4.220825722273998 	 4.485507262569833 
43.00263264479547 	 4.355417679222355 	 4.226719101123595 	 4.489787974683545 
44.00200642054576 	 4.361107544141255 	 4.232365580448064 	 4.4941877593361 
44.99464754595035 	 4.367566653201376 	 4.239697796432319 	 4.499286721504113 
45.993065617884525 	 4.374363485820739 	 4.248281221091582 	 4.505645810055866 
46.99667194928683 	 4.37887242472266 	 4.255135802469136 	 4.510225846925972 
48.00211819529759 	 4.381913789451385 	 4.257779029462738 	 4.513456683168316 
49.00900994200495 	 4.388061309030653 	 4.261761601455869 	 4.520384364820846 
50.00353535353533 	 4.39725909090909 	 4.268239503816794 	 4.531373748609567 
50.995240988254324 	 4.405124544349939 	 4.27514606741573 	 4.539654187192118 
51.99882160057381 	 4.410165232093454 	 4.281806945863125 	 4.541919387755102 
52.99897076986413 	 4.414829662412517 	 4.2868117752007135 	 4.543512465373961 
53.99272784346551 	 4.420875013079417 	 4.2931524271844665 	 4.548372602739726 
54.99973440985869 	 4.427179698289597 	 4.303398048780488 	 4.554698096101541 
56.00856665273714 	 4.4319191391558705 	 4.3118291925465835 	 4.559454838709677 
57.00437792710241 	 4.435920891875381 	 4.314841121495327 	 4.563208823529411 
58.00295976723184 	 4.4408445369720075 	 4.316903846153846 	 4.569269736842105 
59.006837186424 	 4.446509345794394 	 4.323512773722627 	 4.575780409041981 
60.00193348801235 	 4.451802494199534 	 4.332006976744186 	 4.5786696696696705 
60.99572649572647 	 4.457007575757577 	 4.338424857839155 	 4.580808372093024 
61.99530307524963 	 4.4631303767428046 	 4.344163410301954 	 4.586550675675675 
62.99769354191736 	 4.468783092659446 	 4.34630959752322 	 4.596021943573668 
64.00513510818625 	 4.472814089141487 	 4.346327745180218 	 4.602763676148796 
65.00614154806003 	 4.477385455254433 	 4.348672103004292 	 4.608429726996967 
65.99597126492571 	 4.483041209591304 	 4.353680393912264 	 4.613617786187322 
66.98976330769999 	 4.4876483072006375 	 4.360106034482758 	 4.615844349680171 
67.9984146466196 	 4.491866370052161 	 4.367028890959925 	 4.619334759358289 
69.00563051638423 	 4.497473622806126 	 4.375393665158371 	 4.626437500000001 
