-2.5 2.4625 0.0
-2.5 2.5375 0.0
-2.5 2.6125000000000003 0.0
-2.5 2.6875 0.0
-2.5 2.7625 0.0
-2.5 2.8375 0.0
-2.5 2.9125 0.0
-2.5 2.9875000000000003 0.0
-2.5 3.0625 0.0
-2.5 3.1375 0.0
-2.5 3.2125 0.0
-2.5 3.2875 0.0
-2.5 3.3625000000000003 0.0
-2.5 3.4375 0.0
-2.5 3.5125 0.0
-2.5 3.5875 0.0
-2.5 3.6625 0.0
-2.5 3.7375000000000003 0.0
-2.5 3.8125 0.0
-2.5 3.8874999999999997 0.0
-2.5 3.9625 0.0
-2.5 4.0375 0.0
-2.5 4.1125 0.0
-2.5 4.1875 0.0
-2.5 4.262499999999999 0.0
-2.5 4.3374999999999995 0.0
-2.5 4.4125 0.0
-2.5 4.4875 0.0
-2.5 4.5625 0.0
-2.5 4.637499999999999 0.0
-2.5 4.7124999999999995 0.0
-2.5 4.7875 0.0
-2.5 4.862499999999999 0.0
-2.5 4.9375 0.0
-2.5 5.012499999999999 0.0
-2.5 5.0874999999999995 0.0
-2.5 5.1625 0.0
-2.5 5.237499999999999 0.0
-2.5 5.3125 0.0
-2.5 5.387499999999999 0.0
2.5 2.4625 0.0
2.5 2.5375 0.0
2.5 2.6125000000000003 0.0
2.5 2.6875 0.0
2.5 2.7625 1.5646855384171718e-08
2.5 2.8375 1.101538619045689e-07
2.5 2.9125 3.2211659617548174e-07
2.5 2.9875000000000003 1.298480372147797e-06
2.5 3.0625 4.709494845897232e-06
2.5 3.1375 1.071705281446535e-05
2.5 3.2125 2.341332852265919e-05
2.5 3.2875 4.9480780967950825e-05
2.5 3.3625000000000003 9.850446513394535e-05
2.5 3.4375 0.00017950823545780233
2.5 3.5125 0.00028033803192657405
2.5 3.5875 0.00035028281348963697
2.5 3.6625 0.0003360039105155187
2.5 3.7375000000000003 0.00022719839029558856
2.5 3.8125 0.0001000105271208565
2.5 3.8874999999999997 2.3570005701239366e-05
2.5 3.9625 2.6424409372789195e-06
2.5 4.0375 9.638462916649778e-08
2.5 4.1125 0.0
2.5 4.1875 0.0
2.5 4.262499999999999 0.0
2.5 4.3374999999999995 0.0
2.5 4.4125 0.0
2.5 4.4875 0.0
2.5 4.5625 0.0
2.5 4.637499999999999 0.0
2.5 4.7124999999999995 0.0
2.5 4.7875 0.0
2.5 4.862499999999999 0.0
2.5 4.9375 0.0
2.5 5.012499999999999 0.0
2.5 5.0874999999999995 0.0
2.5 5.1625 0.0
2.5 5.237499999999999 0.0
2.5 5.3125 0.0
2.5 5.387499999999999 0.0
7.5 2.4625 0.0
7.5 2.5375 0.0
7.5 2.6125000000000003 0.0
7.5 2.6875 0.0
7.5 2.7625 1.877622646100606e-09
7.5 2.8375 2.5034968614674746e-09
7.5 2.9125 4.631469193714828e-08
7.5 2.9875000000000003 2.2030772380913777e-07
7.5 3.0625 1.320594594424093e-06
7.5 3.1375 4.113871217606428e-06
7.5 3.2125 1.1119907184423156e-05
7.5 3.2875 3.0097665142777347e-05
7.5 3.3625000000000003 8.388028821768311e-05
7.5 3.4375 0.0002196543111282948
7.5 3.5125 0.0005196201756982508
7.5 3.5875 0.0010358562495140127
7.5 3.6625 0.0016148956714707634
7.5 3.7375000000000003 0.0018088359404607103
7.5 3.8125 0.0012767101720652144
7.5 3.8874999999999997 0.0005008314317529374
7.5 3.9625 9.193341174680861e-05
7.5 4.0375 6.4314834371099425e-06
7.5 4.1125 1.401958242421786e-07
7.5 4.1875 0.0
7.5 4.262499999999999 0.0
7.5 4.3374999999999995 0.0
7.5 4.4125 0.0
7.5 4.4875 0.0
7.5 4.5625 0.0
7.5 4.637499999999999 0.0
7.5 4.7124999999999995 0.0
7.5 4.7875 0.0
7.5 4.862499999999999 0.0
7.5 4.9375 0.0
7.5 5.012499999999999 0.0
7.5 5.0874999999999995 0.0
7.5 5.1625 0.0
7.5 5.237499999999999 0.0
7.5 5.3125 0.0
7.5 5.387499999999999 0.0
12.5 2.4625 0.0
12.5 2.5375 0.0
12.5 2.6125000000000003 0.0
12.5 2.6875 0.0
12.5 2.7625 0.0
12.5 2.8375 0.0
12.5 2.9125 0.0
12.5 2.9875000000000003 0.0
12.5 3.0625 4.4437069291047676e-08
12.5 3.1375 1.877622646100606e-07
12.5 3.2125 7.310210835485025e-07
12.5 3.2875 2.8884095039180986e-06
12.5 3.3625000000000003 1.0463991006718678e-05
12.5 3.4375 4.511676868893609e-05
12.5 3.5125 0.000175464462152317
12.5 3.5875 0.0006009325020102837
12.5 3.6625 0.001663330199375359
12.5 3.7375000000000003 0.003287247847660636
12.5 3.8125 0.004089373874942753
12.5 3.8874999999999997 0.0027562254955068315
12.5 3.9625 0.0008459453587225977
12.5 4.0375 9.635521307837554e-05
12.5 4.1125 3.364073907596919e-06
12.5 4.1875 3.630070449127839e-08
12.5 4.262499999999999 0.0
12.5 4.3374999999999995 0.0
12.5 4.4125 0.0
12.5 4.4875 0.0
12.5 4.5625 0.0
12.5 4.637499999999999 0.0
12.5 4.7124999999999995 0.0
12.5 4.7875 0.0
12.5 4.862499999999999 0.0
12.5 4.9375 0.0
12.5 5.012499999999999 0.0
12.5 5.0874999999999995 0.0
12.5 5.1625 0.0
12.5 5.237499999999999 0.0
12.5 5.3125 0.0
12.5 5.387499999999999 0.0
17.5 2.4625 0.0
17.5 2.5375 0.0
17.5 2.6125000000000003 0.0
17.5 2.6875 0.0
17.5 2.7625 0.0
17.5 2.8375 0.0
17.5 2.9125 0.0
17.5 2.9875000000000003 0.0
17.5 3.0625 7.510490584402424e-09
17.5 3.1375 2.8164339691509088e-08
17.5 3.2125 4.944406301398263e-08
17.5 3.2875 1.4082169845754547e-07
17.5 3.3625000000000003 1.0364477006475346e-06
17.5 3.4375 6.001507851152904e-06
17.5 3.5125 3.1179175786931304e-05
17.5 3.5875 0.00016678546440782464
17.5 3.6625 0.0007741025092890657
17.5 3.7375000000000003 0.0026366941602334205
17.5 3.8125 0.005762041491737171
17.5 3.8874999999999997 0.006710570137855261
17.5 3.9625 0.003503679532454007
17.5 4.0375 0.0006670755149644697
17.5 4.1125 3.762693195364078e-05
17.5 4.1875 4.6752803887905093e-07
17.5 4.262499999999999 2.5034968614674746e-09
17.5 4.3374999999999995 0.0
17.5 4.4125 0.0
17.5 4.4875 0.0
17.5 4.5625 0.0
17.5 4.637499999999999 0.0
17.5 4.7124999999999995 0.0
17.5 4.7875 0.0
17.5 4.862499999999999 0.0
17.5 4.9375 0.0
17.5 5.012499999999999 0.0
17.5 5.0874999999999995 0.0
17.5 5.1625 0.0
17.5 5.237499999999999 0.0
17.5 5.3125 0.0
17.5 5.387499999999999 0.0
22.5 2.4625 0.0
22.5 2.5375 0.0
22.5 2.6125000000000003 0.0
22.5 2.6875 0.0
22.5 2.7625 0.0
22.5 2.8375 0.0
22.5 2.9125 0.0
22.5 2.9875000000000003 0.0
22.5 3.0625 7.510490584402424e-09
22.5 3.1375 0.0
22.5 3.2125 0.0
22.5 3.2875 1.6898603814905455e-08
22.5 3.3625000000000003 1.120314845506695e-07
22.5 3.4375 6.296294606590699e-07
22.5 3.5125 4.714084590143255e-06
22.5 3.5875 3.4543875568743584e-05
22.5 3.6625 0.00023443057547889115
22.5 3.7375000000000003 0.0012883226422571309
22.5 3.8125 0.0047086338516016246
22.5 3.8874999999999997 0.009389853786695965
22.5 3.9625 0.008255143834235833
22.5 4.0375 0.0025945772066587386
22.5 4.1125 0.0002350364217193663
22.5 4.1875 4.593290866577449e-06
22.5 4.262499999999999 2.1905597537840406e-08
22.5 4.3374999999999995 0.0
22.5 4.4125 0.0
22.5 4.4875 0.0
22.5 4.5625 0.0
22.5 4.637499999999999 0.0
22.5 4.7124999999999995 0.0
22.5 4.7875 0.0
22.5 4.862499999999999 0.0
22.5 4.9375 0.0
22.5 5.012499999999999 0.0
22.5 5.0874999999999995 0.0
22.5 5.1625 0.0
22.5 5.237499999999999 0.0
22.5 5.3125 0.0
22.5 5.387499999999999 0.0
27.5 2.4625 0.0
27.5 2.5375 0.0
27.5 2.6125000000000003 0.0
27.5 2.6875 0.0
27.5 2.7625 0.0
27.5 2.8375 0.0
27.5 2.9125 0.0
27.5 2.9875000000000003 0.0
27.5 3.0625 2.5034968614674746e-09
27.5 3.1375 0.0
27.5 3.2125 0.0
27.5 3.2875 0.0
27.5 3.3625000000000003 4.38111950756808e-09
27.5 3.4375 6.00839246752194e-08
27.5 3.5125 7.497973100095086e-07
27.5 3.5875 6.318826078343906e-06
27.5 3.6625 5.8743927980118926e-05
27.5 3.7375000000000003 0.00047343629147211417
27.5 3.8125 0.002706364600265415
27.5 3.8874999999999997 0.008866780662951537
27.5 3.9625 0.01290039602992147
27.5 4.0375 0.0065969389188101114
27.5 4.1125 0.0009453560897203944
27.5 4.1875 3.0723539358144224e-05
27.5 4.262499999999999 1.677342897183208e-07
27.5 4.3374999999999995 0.0
27.5 4.4125 0.0
27.5 4.4875 0.0
27.5 4.5625 0.0
27.5 4.637499999999999 0.0
27.5 4.7124999999999995 0.0
27.5 4.7875 0.0
27.5 4.862499999999999 0.0
27.5 4.9375 0.0
27.5 5.012499999999999 0.0
27.5 5.0874999999999995 0.0
27.5 5.1625 0.0
27.5 5.237499999999999 0.0
27.5 5.3125 0.0
27.5 5.387499999999999 0.0
32.5 2.4625 0.0
32.5 2.5375 0.0
32.5 2.6125000000000003 0.0
32.5 2.6875 0.0
32.5 2.7625 0.0
32.5 2.8375 0.0
32.5 2.9125 0.0
32.5 2.9875000000000003 0.0
32.5 3.0625 0.0
32.5 3.1375 0.0
32.5 3.2125 0.0
32.5 3.2875 0.0
32.5 3.3625000000000003 0.0
32.5 3.4375 2.00279748917398e-08
32.5 3.5125 9.012588701282909e-08
32.5 3.5875 1.2323463300573642e-06
32.5 3.6625 1.4080292223108444e-05
32.5 3.7375000000000003 0.00014804428690287912
32.5 3.8125 0.0012338659526522754
32.5 3.8874999999999997 0.006331167066122511
32.5 3.9625 0.014838534453905898
32.5 4.0375 0.012152954510458603
32.5 4.1125 0.0027404847589903546
32.5 4.1875 0.00013476636542387102
32.5 4.262499999999999 9.53206430003741e-07
32.5 4.3374999999999995 6.258742153668687e-10
32.5 4.4125 0.0
32.5 4.4875 0.0
32.5 4.5625 0.0
32.5 4.637499999999999 0.0
32.5 4.7124999999999995 0.0
32.5 4.7875 0.0
32.5 4.862499999999999 0.0
32.5 4.9375 0.0
32.5 5.012499999999999 0.0
32.5 5.0874999999999995 0.0
32.5 5.1625 0.0
32.5 5.237499999999999 0.0
32.5 5.3125 0.0
32.5 5.387499999999999 0.0
37.5 2.4625 0.0
37.5 2.5375 0.0
37.5 2.6125000000000003 0.0
37.5 2.6875 0.0
37.5 2.7625 0.0
37.5 2.8375 0.0
37.5 2.9125 0.0
37.5 2.9875000000000003 0.0
37.5 3.0625 0.0
37.5 3.1375 0.0
37.5 3.2125 0.0
37.5 3.2875 0.0
37.5 3.3625000000000003 0.0
37.5 3.4375 0.0
37.5 3.5125 1.4395106953437979e-08
37.5 3.5875 3.073042397451325e-07
37.5 3.6625 3.309622850860001e-06
37.5 3.7375000000000003 4.429812521523623e-05
37.5 3.8125 0.0004930342907778968
37.5 3.8874999999999997 0.0037153771046823424
37.5 3.9625 0.013543314051921208
37.5 4.0375 0.01737484026761712
37.5 4.1125 0.006056818859061735
37.5 4.1875 0.0004520320191807826
37.5 4.262499999999999 5.739266554914185e-06
37.5 4.3374999999999995 3.129371076834343e-09
37.5 4.4125 0.0
37.5 4.4875 0.0
37.5 4.5625 0.0
37.5 4.637499999999999 0.0
37.5 4.7124999999999995 0.0
37.5 4.7875 0.0
37.5 4.862499999999999 0.0
37.5 4.9375 0.0
37.5 5.012499999999999 0.0
37.5 5.0874999999999995 0.0
37.5 5.1625 0.0
37.5 5.237499999999999 0.0
37.5 5.3125 0.0
37.5 5.387499999999999 0.0
42.5 2.4625 0.0
42.5 2.5375 0.0
42.5 2.6125000000000003 0.0
42.5 2.6875 0.0
42.5 2.7625 0.0
42.5 2.8375 0.0
42.5 2.9125 0.0
42.5 2.9875000000000003 0.0
42.5 3.0625 0.0
42.5 3.1375 0.0
42.5 3.2125 0.0
42.5 3.2875 0.0
42.5 3.3625000000000003 0.0
42.5 3.4375 0.0
42.5 3.5125 1.3143358522704242e-08
42.5 3.5875 8.449301907452727e-08
42.5 3.6625 8.787273983750836e-07
42.5 3.7375000000000003 1.2671449364317622e-05
42.5 3.8125 0.00018035692089383981
42.5 3.8874999999999997 0.001891973315984753
42.5 3.9625 0.010342704094271163
42.5 4.0375 0.020388795758018302
42.5 4.1125 0.0107911786444118
42.5 4.1875 0.0011902274988600358
42.5 4.262499999999999 2.0544946993632832e-05
42.5 4.3374999999999995 5.445105673691758e-08
42.5 4.4125 0.0
42.5 4.4875 0.0
42.5 4.5625 0.0
42.5 4.637499999999999 0.0
42.5 4.7124999999999995 0.0
42.5 4.7875 0.0
42.5 4.862499999999999 0.0
42.5 4.9375 0.0
42.5 5.012499999999999 0.0
42.5 5.0874999999999995 0.0
42.5 5.1625 0.0
42.5 5.237499999999999 0.0
42.5 5.3125 0.0
42.5 5.387499999999999 0.0
47.5 2.4625 0.0
