energy rate negative_error possitive_error
2.02 0.00018504122272133827 3.271097736836139e-05 3.271097736836139e-05
2.04 0.00010408568778075278 2.4533233026271043e-05 2.4533233026271043e-05
2.06 0.0001387809170410037 2.8328537383618806e-05 2.8328537383618806e-05
2.08 0.00016769362264312804 3.1139922713561205e-05 3.1139922713561205e-05
2.1 0.00016769362264312804 3.1139922713561205e-05 3.1139922713561205e-05
2.12 0.00016769362264312804 3.1139922713561205e-05 3.1139922713561205e-05
2.14 0.00013878093159291893 2.8328537383618806e-05 2.8328537383618806e-05
2.16 0.00012143330241087824 2.6498920289479764e-05 2.6498920289479764e-05
2.18 9.830315684666857e-05 2.3842016933536072e-05 2.3842016933536072e-05
2.2 9.252061136066914e-05 2.3130153916408024e-05 2.3130153916408024e-05
2.22 0.00011565076420083642 2.5860298243560666e-05 2.5860298243560666e-05
2.24 0.00011565077147679403 2.586029824356067e-05 2.586029824356067e-05
2.2600000000000002 0.00019660631369333714 3.3717703701735706e-05 3.3717703701735706e-05
2.2800000000000002 0.00011565076420083642 2.5860298243560666e-05 2.5860298243560666e-05
2.3000000000000003 8.673808042658493e-05 2.2395675228365637e-05 2.2395675228365637e-05
2.32 5.204284389037639e-05 1.734761543730602e-05 1.734761543730602e-05
2.34 6.360792758641765e-05 1.9178510470973724e-05 1.9178510470973724e-05
2.36 5.782538210041821e-05 1.8285992251528313e-05 1.8285992251528313e-05
2.38 7.517300400650129e-05 2.0849238988745836e-05 2.0849238988745836e-05
2.4 6.360792031046003e-05 1.9178510470973724e-05 1.9178510470973724e-05
2.42 2.3130154659156688e-05 1.1565076958204012e-05 1.1565076958204012e-05
2.44 5.2042847528355196e-05 1.734761543730602e-05 1.734761543730602e-05
2.46 1.7347616449114867e-05 1.0015650442526737e-05 1.0015650442526737e-05
2.48 4.047776747029275e-05 1.5299158762365576e-05 1.5299158762365576e-05
2.5 2.3130154659156688e-05 1.1565076958204012e-05 1.1565076958204012e-05
2.52 2.3130152840167284e-05 1.1565076958204012e-05 1.1565076958204012e-05
2.54 0.0 0.0 0.0
2.56 1.7347616449114867e-05 1.0015650442526737e-05 1.0015650442526737e-05
2.58 2.3130154659156688e-05 1.1565076958204012e-05 1.1565076958204012e-05
2.6 1.7347614630125463e-05 1.0015650442526737e-05 1.0015650442526737e-05
2.62 2.8912691050209105e-05 1.2930149121780333e-05 1.2930149121780333e-05
2.64 5.782538664789172e-06 5.782538479102006e-06 5.782538479102006e-06
2.66 3.469523289822973e-05 1.4164268691809403e-05 1.4164268691809403e-05
2.68 5.782538664789172e-06 5.782538479102006e-06 5.782538479102006e-06
2.7 0.0 0.0 0.0
2.72 1.7347616449114867e-05 1.0015650442526737e-05 1.0015650442526737e-05
2.74 0.0 0.0 0.0
2.7600000000000002 1.1565077329578344e-05 8.177744342090348e-06 8.177744342090348e-06
2.7800000000000002 1.1565077329578344e-05 8.177744342090348e-06 8.177744342090348e-06
2.8000000000000003 1.7347616449114867e-05 1.0015650442526737e-05 1.0015650442526737e-05
2.82 0.0 0.0 0.0
2.84 5.782538664789172e-06 5.782538479102006e-06 5.782538479102006e-06
2.86 0.0 0.0 0.0
2.88 1.1565077329578344e-05 8.177744342090348e-06 8.177744342090348e-06
2.9 5.782538664789172e-06 5.782538479102006e-06 5.782538479102006e-06
2.92 5.782538664789172e-06 5.782538479102006e-06 5.782538479102006e-06
2.94 0.0 0.0 0.0
2.96 0.0 0.0 0.0
