pulsearea weight xerror yerror
2.5 0.0 2.5 0.0
7.5 113.73651885986328 2.5 0.09736741356941696
12.5 38.43885803222656 2.5 0.056604234112010085
17.5 34.64299392700195 2.5 0.05373674797574345
22.5 24.522714614868164 2.5 0.04521139810507978
27.5 10.6580810546875 2.5 0.029805964690473162
32.5 4.267233371734619 2.5 0.018859790892648148
37.5 2.5896472930908203 2.5 0.014692103847530263
42.5 2.158956527709961 2.5 0.013414843395278197
47.5 1.9253979921340942 2.5 0.012668463094242528
52.5 1.7562724351882935 2.5 0.012099282276677005
57.5 1.625072956085205 2.5 0.011638582762828748
62.5 1.530882716178894 2.5 0.011296258735618459
67.5 1.4556972980499268 2.5 0.011015372867671444
72.5 1.3902642726898193 2.5 0.010764958142418513
77.5 1.3564224243164062 2.5 0.010633130729589187
82.5 1.3718429803848267 2.5 0.010693401420354187
87.5 1.3776777982711792 2.5 0.010716118149529512
92.5 1.4126864671707153 2.5 0.010851419895190362
97.5 1.3783445358276367 2.5 0.010718711281606074
102.5 1.298658013343811 2.5 0.010404256915315444
107.5 1.155288815498352 2.5 0.009813161725605693
112.5 1.0176711082458496 2.5 0.009210164520016427
117.5 0.8933899998664856 2.5 0.008629471872236205
122.5 0.7887805104255676 2.5 0.008108523154211853
127.5 0.71542888879776 2.5 0.007722304055753546
132.5 0.6773359775543213 2.5 0.007513905869625364
137.5 0.6405768394470215 2.5 0.007307171107424563
142.5 0.610819399356842 2.5 0.007135428710188446
147.5 0.5874801874160767 2.5 0.006997780065621524
152.5 0.5685588121414185 2.5 0.006884166504944893
157.5 0.5511378049850464 2.5 0.006777878252981952
162.5 0.52213054895401 2.5 0.006597102254700134
167.5 0.5180462002754211 2.5 0.006571248753355755
172.5 0.4848712086677551 2.5 0.006357360995471649
177.5 0.47253480553627014 2.5 0.006275965819481893
182.5 0.4561973810195923 2.5 0.006166518875779505
187.5 0.45202967524528503 2.5 0.006138286336338972
192.5 0.427940309047699 2.5 0.005972487827847914
197.5 0.4104359447956085 2.5 0.005849063863582173
202.5 0.39193132519721985 2.5 0.005715689835103365
207.5 0.39209800958633423 2.5 0.0057169052928172865
212.5 0.3616737425327301 2.5 0.005490629842585464
217.5 0.3679253160953522 2.5 0.005537879550511992
222.5 0.364507794380188 2.5 0.0055120998974295034
227.5 0.34025174379348755 2.5 0.005325542333904572
232.5 0.3384179472923279 2.5 0.00531117190033308
237.5 0.33800116181373596 2.5 0.0053079004667610135
242.5 0.3204134404659271 2.5 0.005167958656330749
247.5 0.3311661183834076 2.5 0.005253958326021314
252.5 0.3160790205001831 2.5 0.005132884660612037
257.5 0.3139951825141907 2.5 0.00511593657016159
262.5 0.2972409725189209 2.5 0.004977577269928687
267.5 0.3009919226169586 2.5 0.0050088852838454994
272.5 0.2906560003757477 2.5 0.004922132663647454
277.5 0.28073686361312866 2.5 0.004837415396698143
282.5 0.2799032926559448 2.5 0.0048302286219723
287.5 0.2700675129890442 2.5 0.004744602640912797
292.5 0.2643160820007324 2.5 0.004693809527482233
297.5 0.255563884973526 2.5 0.004615443260784238
302.5 0.23080770671367645 2.5 0.004386203923288445
307.5 0.22188881039619446 2.5 0.004300622935572037
312.5 0.2110527604818344 2.5 0.004194297116082062
317.5 0.2033008337020874 2.5 0.004116548545424938
322.5 0.1944652795791626 2.5 0.004026101417265423
327.5 0.17979493737220764 2.5 0.003871260655074809
332.5 0.16804200410842896 2.5 0.0037425930350326996
337.5 0.16462448239326477 2.5 0.003704340425654576
342.5 0.1622072160243988 2.5 0.0036770434275423484
347.5 0.14978744089603424 2.5 0.0035334697664793934
352.5 0.1433691680431366 2.5 0.0034569377933362875
357.5 0.1399516463279724 2.5 0.0034154874132779657
362.5 0.129949152469635 2.5 0.0032911706297240363
367.5 0.12119697034358978 2.5 0.003178407262638596
372.5 0.11619571596384048 2.5 0.0031121371513869248
377.5 0.11186130344867706 2.5 0.003053539898977111
382.5 0.09752438217401505 2.5 0.0028511513505854913
387.5 0.09802450239658356 2.5 0.0028584526464086432
392.5 0.09352338314056396 2.5 0.0027920537175034135
397.5 0.0850212574005127 2.5 0.002662118766803586
402.5 0.08252062648534775 2.5 0.0026226777898728467
407.5 0.07860298454761505 2.5 0.0025596653384652975
412.5 0.08068683743476868 2.5 0.0025933732076525873
417.5 0.0788530483841896 2.5 0.0025637336832924395
422.5 0.0794365257024765 2.5 0.002573201473773965
427.5 0.07451862841844559 2.5 0.002492275800237735
432.5 0.07268483936786652 2.5 0.002461419198171776
437.5 0.0744352787733078 2.5 0.0024908815199606456
442.5 0.06993415206670761 2.5 0.0024143949917413087
447.5 0.0716845914721489 2.5 0.0024444241558081487
452.5 0.06659997999668121 2.5 0.002356138038693435
457.5 0.06476619094610214 2.5 0.0023234741793392273
462.5 0.06935067474842072 2.5 0.0024043019257907737
467.5 0.0671834647655487 2.5 0.002366436536897289
472.5 0.06451612710952759 2.5 0.0023189843699664174
477.5 0.05893139913678169 2.5 0.002216343385897863
482.5 0.05951488018035889 2.5 0.002227288358070749
487.5 0.05759773403406143 2.5 0.002191121018270387
492.5 0.05718096345663071 2.5 0.002183179270435741
497.5 0.05151287838816643 2.5 0.0020721518537394432
502.5 0.05518046021461487 2.5 0.0021446495507657926
507.5 0.04984579607844353 2.5 0.0020383461299720734
512.5 0.04976243898272514 2.5 0.002036641114090292
517.5 0.04467783495783806 2.5 0.001929788597614441
522.5 0.046261563897132874 2.5 0.001963694088420396
527.5 0.040426772087812424 2.5 0.001835685216766295
532.5 0.03825956583023071 2.5 0.0017858035580252188
537.5 0.03300825133919716 2.5 0.0016587270769469367
542.5 0.03242477402091026 2.5 0.0016440012439206484
547.5 0.02950737625360489 2.5 0.0015682993850318228
552.5 0.02383929304778576 2.5 0.0014096469555128586
557.5 0.026756688952445984 2.5 0.0014934127587871064
562.5 0.02317246049642563 2.5 0.0013897917813230863
567.5 0.018254563212394714 2.5 0.0012335290978535251
572.5 0.016920896247029305 2.5 0.0011876141409331506
577.5 0.013670084066689014 2.5 0.001067454236464591
582.5 0.012419771403074265 2.5 0.0010174673348115114
587.5 0.010169208981096745 2.5 0.0009206769206624373
592.5 0.0095857298001647 2.5 0.0008938739097077277
597.5 0.00825206283479929 2.5 0.0008293635384734684
602.5 0.007638770621269941 2.5 3.43614989101577e-05
607.5 0.006883085705339909 2.5 3.2617596330957165e-05
612.5 0.006307009141892195 2.5 3.122281811937721e-05
617.5 0.005830629263073206 2.5 3.0020511325661514e-05
622.5 0.005309424828737974 2.5 2.8647326671546457e-05
627.5 0.004914038814604282 2.5 2.7560028010304305e-05
632.5 0.004528236109763384 2.5 2.6456043331414407e-05
637.5 0.004167628008872271 2.5 2.5380772457179514e-05
642.5 0.0037949634715914726 2.5 2.421944391792153e-05
647.5 0.0034267816226929426 2.5 2.301460769251138e-05
652.5 0.003129701130092144 2.5 2.1994383629554332e-05
657.5 0.0028191732708364725 2.5 2.087474800130317e-05
662.5 0.002543577691540122 2.5 1.982818074486653e-05
667.5 0.0022817389108240604 2.5 1.877990237191816e-05
672.5 0.002029174007475376 2.5 1.771005923435382e-05
677.5 0.0018200429622083902 2.5 1.6772630810505578e-05
682.5 0.0016112211160361767 2.5 1.578112395589479e-05
687.5 0.0014119824627414346 2.5 1.4773214566896732e-05
692.5 0.0012204721570014954 2.5 1.3734861979019252e-05
697.5 0.0010920257773250341 2.5 1.2992023960234703e-05
702.5 0.0009700712980702519 2.5 1.2245096082122851e-05
707.5 0.0008646556525491178 2.5 1.1560642218898696e-05
712.5 0.000758003443479538 2.5 1.0824203796490712e-05
717.5 0.0006780916010029614 2.5 1.0237750632343438e-05
722.5 0.0005943155265413225 2.5 9.584487643306255e-06
727.5 0.0005249142996035516 2.5 9.007506216651703e-06
732.5 0.0004763798206113279 2.5 8.580983105771652e-06
737.5 0.0004255268140695989 2.5 8.11005567154704e-06
742.5 0.0003751375188585371 2.5 7.614749444764367e-06
747.5 0.0003522614133544266 2.5 7.378921536815413e-06
752.5 0.0003201111685484648 2.5 7.034136297268835e-06
757.5 0.00028656981885433197 2.5 6.655421949054178e-06
762.5 0.0002640028251335025 2.5 6.387996402980094e-06
767.5 0.00024174498685169965 2.5 6.1127847625788815e-06
772.5 0.00020789451082237065 2.5 5.668679091324392e-06
777.5 0.00021376810036599636 2.5 5.74819933089757e-06
782.5 0.00018625493976287544 2.5 5.365550085381656e-06
787.5 0.00017450773157179356 2.5 5.193590463649712e-06
792.5 0.00017126179591286927 2.5 5.145061969098268e-06
797.5 0.0001626059674890712 2.5 5.013356629763102e-06
802.5 0.00014668541552964598 2.5 4.76161015734443e-06
807.5 0.00013787501666229218 2.5 4.616397072345082e-06
812.5 0.00014189380453899503 2.5 4.683193155241056e-06
817.5 0.0001344745105598122 2.5 4.559112994761882e-06
822.5 0.00012133619748055935 2.5 4.3306746534115675e-06
827.5 0.00011824483226519078 2.5 4.2751508871321985e-06
832.5 0.00011608087515924126 2.5 4.235851226799556e-06
837.5 0.00011268036905676126 2.5 4.173346976352399e-06
842.5 0.00010402454063296318 2.5 4.009851246163381e-06
847.5 0.00010170601308345795 2.5 3.964913130434561e-06
852.5 9.289561421610415e-05 2.5 3.7892910644239227e-06
857.5 8.903139678295702e-05 2.5 3.7096417567576878e-06
862.5 8.748572145123035e-05 2.5 3.677299014290676e-06
867.5 8.856770000420511e-05 2.5 3.699968619676002e-06
872.5 7.913902663858607e-05 2.5 3.4974837893015174e-06
877.5 7.867532258387655e-05 2.5 3.4872222010554152e-06
882.5 6.507329817395657e-05 2.5 3.1714785443599337e-06
887.5 6.600070628337562e-05 2.5 3.1939982014900466e-06
892.5 6.151822162792087e-05 2.5 3.083630025552369e-06
897.5 6.5382439061068e-05 2.5 3.179002821944457e-06
902.5 5.5490058002760634e-05 2.5 2.9286532459267787e-06
907.5 5.4871787142474204e-05 2.5 2.9122919265909145e-06
912.5 5.889056410524063e-05 2.5 3.0170549324510237e-06
917.5 5.394437175709754e-05 2.5 2.8875761309271776e-06
922.5 5.208955190028064e-05 2.5 2.8374987584715986e-06
927.5 4.853447899222374e-05 2.5 2.7389591419881676e-06
932.5 4.389742753119208e-05 2.5 2.604833087272445e-06
937.5 4.2351744923507795e-05 2.5 2.558562387273801e-06
942.5 3.72509857697878e-05 2.5 2.399546945518637e-06
947.5 3.8332964322762564e-05 2.5 2.434145700206087e-06
952.5 3.72509857697878e-05 2.5 2.3995469455186366e-06
957.5 3.678728171507828e-05 2.5 2.384565236443468e-06
962.5 3.292307155788876e-05 2.5 2.255851626196185e-06
967.5 3.8023827073629946e-05 2.5 2.4243107278639764e-06
972.5 3.3386775612598285e-05 2.5 2.2716823581445313e-06
977.5 2.9522565455408767e-05 2.5 2.1361778785631075e-06
982.5 3.153195575578138e-05 2.5 2.2076784251182492e-06
987.5 2.782231240416877e-05 2.5 2.0737527850704826e-06
992.5 2.8749724151566625e-05 2.5 2.1080320128911312e-06
997.5 2.689490247576032e-05 2.5 2.0388973146780417e-06
1002.5 2.8131449653301388e-05 2.5 2.0852418080843763e-06
1007.5 2.6276629796484485e-05 2.5 2.015325455257908e-06
1012.5 2.534921804908663e-05 2.5 1.9794414204073436e-06
1017.5 2.318526094313711e-05 2.5 1.8930686317871096e-06
1022.5 2.4112672690534964e-05 2.5 1.9305587788105732e-06
1027.5 2.333982956770342e-05 2.5 1.8993683784232135e-06
1032.5 2.5194651243509725e-05 2.5 1.9733973103575807e-06
1037.5 2.0248460714356042e-05 2.5 1.7691162740192777e-06
1042.5 2.287612369400449e-05 2.5 1.8804058232362772e-06
1047.5 2.7667745598591864e-05 2.5 2.067984337776733e-06
1052.5 2.6122061171918176e-05 2.5 2.009389284910414e-06
1057.5 1.9939325284212828e-05 2.5 1.7555596276983684e-06
1062.5 2.411267087154556e-05 2.5 1.9305587788105732e-06
1067.5 2.318526094313711e-05 2.5 1.8930686317871096e-06
1072.5 2.3494398192269728e-05 2.5 1.905647299279627e-06
1077.5 2.3494398192269728e-05 2.5 1.905647299279627e-06
1082.5 2.782231240416877e-05 2.5 2.0737527850704826e-06
1087.5 2.2566988263861276e-05 2.5 1.8676571621862197e-06
1092.5 2.395810224697925e-05 2.5 1.9243611423391562e-06
1097.5 2.534921804908663e-05 2.5 1.9794414204073436e-06
1102.5 2.3803535441402346e-05 2.5 1.918143481037629e-06
1107.5 2.333982956770342e-05 2.5 1.8993683784232135e-06
1112.5 2.426723949611187e-05 2.5 1.9367365826927213e-06
1117.5 2.163957651646342e-05 2.5 1.8288780499746917e-06
1122.5 1.963018803508021e-05 2.5 1.7418974774104866e-06
1127.5 2.287612369400449e-05 2.5 1.880405823236277e-06
1132.5 2.2412419639294967e-05 2.5 1.861250086143121e-06
1137.5 2.5812923922785558e-05 2.5 1.9974640206315027e-06
1142.5 2.4730945369810797e-05 2.5 1.955152875770436e-06
1147.5 2.1021303837187588e-05 2.5 1.8025618858969573e-06
1152.5 2.3494398192269728e-05 2.5 1.905647299279627e-06
1157.5 2.333982956770342e-05 2.5 1.8993683784232135e-06
1162.5 2.3648966816836037e-05 2.5 1.9119055995392254e-06
1167.5 2.2566988263861276e-05 2.5 1.8676571621862197e-06
1172.5 2.2566988263861276e-05 2.5 1.8676571621862197e-06
1177.5 2.2257851014728658e-05 2.5 1.8548208783788439e-06
1182.5 2.395810224697925e-05 2.5 1.9243611423391567e-06
1187.5 2.5040082618943416e-05 2.5 1.9673346314821038e-06
1192.5 2.333982956770342e-05 2.5 1.8993683784232133e-06
1197.5 2.442180812067818e-05 2.5 1.942894743170095e-06
1202.5 1.932105078594759e-05 2.5 1.7281273208920687e-06
1207.5 2.2412419639294967e-05 2.5 1.861250086143121e-06
1212.5 2.0248462533345446e-05 2.5 1.7691162740192777e-06
